name,address,phone,lat,lng,category2,category3,dataset,chain,nems_code,Nbhd,update_date
Boboul Pizza,"525 Limoges Road, Limoges K0A 2M0",+1 (613) 443-3616,45.3306868,-75.2523376,restaurant,regular,new,0,0,(None),2021-11-11
Bogota Café,"625 Principale Street, Casselman K0A 1M0",+1 (613) 764-3112,45.299626,-75.079159,restaurant,regular,new,0,0,(None),2021-11-11
Bombay Garden Indian Cuisine,"2401 Bank Street, Ottawa K1V 8R9",+1 (613) 731-3003,45.3546555556,-75.6489555556,restaurant,regular,new,0,0,South Keys - Greenboro West,2021-11-11
BOMBAY GARDEN INDIAN CUISINE,2401-4 BANK STREET,NA,45.35491562,-75.64909363,restaurant,regular,old,0,0,South Keys - Greenboro West,2018-07-06
BonFire,"Carleton University, University Centre, 1125 Colonel By Drive, Second Floor, Ottawa K1S 5B6",NA,45.383434,-75.697826,restaurant,regular,new,0,0,Carleton University,2021-11-11
Bonita's Cantina,"6001 Hazeldean Road, Ottawa K2S 1B9",+1 (613) 314-9595,45.275768,-75.925525,restaurant,regular,new,0,0,Stittsville,2021-11-11
BOOSTER JUICE,105-2323 RIVERSIDE DRIVE,NA,45.38578415,-75.6776886,fast food,regular,old,1,430,Billings Bridge - Alta Vista,2018-06-28
Booster Juice,"110 Place d'Orleans Dr, Unit #1263, Orleans, Ontario, K1C 2L9",NA,45.47794567,-75.51501862,fast food,regular,new,1,0,Convent Glen - Orléans Woods,2021-11-11
Booster Juice,"1200 St. Laurent Blvd, Unit Z016, Ottawa, Ontario, K1K 3B8",NA,45.42238639,-75.63795737,fast food,regular,new,1,0,Overbrook - McArthur,2021-11-11
BOOSTER JUICE,1263-110 PLACE D'ORLEANS DRIVE,NA,45.47902298,-75.51498413,fast food,regular,old,1,430,Convent Glen - Orléans Woods,2018-06-28
BOOSTER JUICE,1-5547 HAZELDEAN ROAD,NA,45.28806686,-75.9050827,fast food,regular,old,1,430,Stittsville,2018-06-28
BOOSTER JUICE,16-1675 TENTH LINE ROAD,NA,45.46906281,-75.49196625,fast food,regular,old,1,430,Fallingbrook,2018-06-28
BOOSTER JUICE,202-45 O'CONNOR STREET,NA,45.42178726,-75.69728851,fast food,regular,old,1,430,Centretown,2018-06-28
Booster Juice,"2121 Carling Ave., Unit #54, Ottawa, Ontario, K2A 1H2",NA,45.37274082,-75.77049192,fast food,regular,new,1,0,Laurentian,2021-11-11
Booster Juice,"2323 Riverside Drive, Unit #705, Ottawa, Ontario, K1H 8L5",NA,45.385642,-75.67761818,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
BOOSTER JUICE,2-836 MARCH ROAD,NA,45.35746765,-75.93360138,fast food,regular,old,1,430,Brookside - Briarbrook - Morgan's Grant,2018-06-28
Booster Juice,"300 Earl Grey Drive, Ottawa K2T 1B8",+1 (613) 270-9877,45.3114305556,-75.9157944444,restaurant,regular,new,1,0,Kanata Lakes - Arcardia,2021-11-11
BOOSTER JUICE,"324 W Hunt Club Rd Unit E2.4, Ottawa, ON K2E 0B7",NA,45.3384616,-75.7145885,fast food,regular,old,1,430,Hunt Club South Industrial,2018-06-28
Booster Juice,"324 West Hunt Club Road, Unit E2.4, Ottawa, Ontario, K2E 0B7",NA,45.33843997,-75.71459406,fast food,regular,new,1,0,Hunt Club South Industrial,2021-11-11
Booster Juice,"344 Slater Street, Unit 22A, Ottawa, Ontario, K1R 7Y3",NA,45.41781553,-75.70296767,fast food,regular,new,1,0,Centretown,2021-11-11
Booster Juice,"45 O'Connor Street, Unit #202, Ottawa, Ontario, K1P 1A5",NA,45.42161904,-75.69737448,fast food,regular,new,1,0,Centretown,2021-11-11
Booster Juice,"50 Marketplace Ave., Unit #4A, Nepean, Ontario, K2J 5G3",NA,45.26982891,-75.74374483,fast food,regular,new,1,0,Chapman Mills,2021-11-11
BOOSTER JUICE,54-2121 CARLING AVENUE,NA,45.37272263,-75.77062225,fast food,regular,old,1,430,Laurentian,2018-06-28
Booster Juice,"5547 Hazeldean Road, Building D2, Unit 1, Stittsville, Ontario, K2S 0P5",NA,45.28807463,-75.90507921,fast food,regular,new,1,0,Stittsville,2021-11-11
Booster Juice,"643 Boul. St-Rene Ouest., Unit 130, Gatineau, Quebec, J8T 8M4",NA,45.49086188,-75.67685059,fast food,regular,new,1,0,(None),2021-11-11
BOOSTER JUICE,7-1460 MERIVALE ROAD,NA,45.36253738,-75.73561859,fast food,regular,old,1,430,Skyline - Fisher Heights,2018-06-28
Booster Juice,"International Airport, Ottawa Post Security , Ottawa, Ontario, K1V 9B4",NA,45.32244845,-75.66709699,fast food,regular,new,1,0,Hunt Club - Ottawa Airport,2021-11-11
BOOSTER JUICE,10A-300 EARL GREY DRIVE,NA,45.31147766,-75.9157486,fast food,regular,old,1,430,Kanata Lakes - Arcardia,2018-06-28
BOOSTER JUICE,22A-344 SLATER STREET,NA,45.41769028,-75.70288086,fast food,regular,old,1,430,Centretown,2018-06-28
BOOSTER JUICE,4A-50 MARKETPLACE AVENUE,NA,45.26975632,-75.74346924,fast food,regular,old,1,430,Chapman Mills,2018-06-28
BOOSTER JUICE,Z016-1200 ST LAURENT BOULEVARD,NA,45.42266846,-75.63793182,fast food,regular,old,1,430,Overbrook - McArthur,2018-06-28
Borgo Bar,"262 Preston Street, Ottawa K1R 7R5",+1 (613) 862-8750,45.4043899012,-75.7120898969,restaurant,regular,new,0,0,West Centretown,2021-11-11
Boston Pizza,"1055 St. Laurent Blvd, Ottawa, ON, K1K 3B1, Canada",NA,45.427054,-75.6383701,restaurant,nightlife,old,1,0,Overbrook - McArthur,2018-06-01
Boston Pizza,"135 Roland Michener Dr, Kanata, ON K2T 1G7",NA,45.3083876,-75.9122669,restaurant,nightlife,old,1,0,Kanata Lakes - Arcardia,2018-06-01
Boston Pizza,"1640 Carling Avenue, Ottawa, ON K2A 1C5, Canada",NA,45.379795,-75.748246,restaurant,nightlife,old,1,0,Carlingwood West - Glabar Park - McKellar Heights,2018-06-01
Boston Pizza,"2980 Conroy Road, Ottawa, ON K1G 6C1, Canada",NA,45.383395,-75.630265,restaurant,nightlife,old,1,0,South Keys - Greenboro West,2018-06-01
Boston Pizza,"3884 Innes Road, Orleans, ON, K1W 1K9, Canada",NA,45.4530415,-75.5102409,restaurant,nightlife,old,1,0,Chapel Hill South,2018-06-01
Boston Pizza,"521 West Hunt Club Road, Nepean, ON K2G 5W5, Canada",NA,45.334305,-75.725447,restaurant,nightlife,old,1,0,Tanglewood,2018-06-01
Boston Pizza,"640 Bank St, Ottawa ON K1S 3Z8, Canada",NA,45.4063331,-75.6905148,restaurant,nightlife,old,1,0,Glebe - Dows Lake,2018-06-01
Boston Pizza,"767 Notre-Dame St Unit#41, Embrun, Ottawa",+1 (613) 443-1221,45.277005,-75.27543,restaurant,regular,new,1,0,(None),2021-11-11
Boulangerie du Village,"880 Notre Dame Street, Embrun K0A 1W0",+1 (613) 370-8800,45.271001,-75.290372,restaurant,regular,new,0,0,(None),2021-11-11
Bread & Roses Bakery,"323 St. Laurent Boulevard, Ottawa K1K 2Z5",+1 (613) 745-2087,45.4500555556,-75.6517416667,restaurant,regular,new,0,0,Manor Park,2021-11-11
Bread & Sons Bakery,"195 Bank Street, Ottawa K2P 1W7",+1 (613) 230-5302,45.4176361111,-75.6982638889,restaurant,regular,new,0,0,Centretown,2021-11-11
Bread By Us,"1065 Wellington Street West, Ottawa K1Y 2Y2",+1 (613) 422-5300,45.4035333333,-75.7249305556,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
BREAKFAST AT NAVAN,1211 COLONIAL ROAD,NA,45.42092514,-75.42629242,restaurant,regular,old,0,0,Navan - Sarsfield,2018-07-06
Brian's Bar & Grill,"2 Racine Street, Casselman K0A 1M0",+1 (613) 764-1800,45.3058694444,-75.0813611111,restaurant,regular,new,0,0,(None),2021-11-11
Bridge Treats,"157 Bridge Street, Carleton Place K7C 2V6",NA,45.140116,-76.146066,restaurant,regular,new,0,0,(None),2021-11-11
Bridgehead,1125 Colonel By Dr. (at Carleton),NA,45.384323,-75.6968725,fast food,coffee shop,new,1,0,Carleton University,2021-11-11
Bridgehead,150 Slater St. at O\'Connor,NA,45.418985,-75.696717,fast food,coffee shop,new,1,0,Centretown,2021-11-11
Bridgehead,830 Belfast Rd. (at Train Yards),NA,45.4125463597027,-75.6380499964803,fast food,coffee shop,new,1,0,East Industrial,2021-11-11
Bridgehead,Bridgehead Roastery,NA,45.407121,-75.713256,fast food,coffee shop,new,1,0,West Centretown,2021-11-11
BRIDGEHEAD COFFEEHOUSE,130 ANDERSON STREET,NA,45.40732956,-75.71317291,fast food,coffee shop,old,1,217,West Centretown,2018-06-28
BRIDGEHEAD COFFEEHOUSE,151 O'CONNOR STREET,NA,45.41983414,-75.69736481,fast food,coffee shop,old,1,217,Centretown,2018-06-28
Brigid's Well,"310 St Patrick St, Ottawa, ON K1N 5K5",NA,45.4312872,-75.6905437,restaurant,nightlife,old,0,0,Byward Market,2018-06-01
Broadway Bar & Grill,"1486 Innes Road, Ottawa, ON K1B 3V5, Canada",NA,45.415038,-75.605619,restaurant,nightlife,old,1,0,East Industrial,2018-06-01
Broadway Bar & Grill,"1615 Orleans Blvd., Ottawa, ON",NA,45.4596014,-75.5241362,restaurant,nightlife,old,1,0,Orléans Village - Chateauneuf,2018-06-01
Broadway Bar & Grill,"1896 Prince of Wales Drive, Ottawa, ON K2C 3J7, Canada",NA,45.354327,-75.704022,restaurant,nightlife,old,1,0,Carleton Heights - Rideauview,2018-06-01
Broadway Bar & Grill,"1967 Portobello Blvd, Cumberland, ON",NA,45.4665318,-75.4659613,restaurant,nightlife,old,1,0,Portobello South,2018-06-01
Broadway Bar & Grill,"665 Earl Armstrong Road, Ottawa, ON K1V 2G2, Canada",NA,45.269324,-75.696581,restaurant,nightlife,old,1,0,Riverside South - Leitrim,2018-06-01
Bronson Pizza,"368 Bronson Ave, Ottawa, ON K1R 6J3",NA,45.4097536,-75.7048839,fast food,regular,old,0,0,West Centretown,2018-07-10
BROOKSTREET CAFE,525 LEGGET DRIVE,NA,45.34821701,-75.91805267,fast food,coffee shop,old,0,243,Brookside - Briarbrook - Morgan's Grant,2018-07-06
Bud's Spuds,"124 Moore Street, Carleton Place K7C 2P5",NA,45.135871,-76.136555,restaurant,regular,new,0,0,(None),2021-11-11
Burger King,"1 Rideaucrest Dr, Nepean, ON, K2G 6A4",NA,45.285001,-75.722801,fast food,regular,new,1,0,Rideau Crest - Davidson Heights,2021-11-11
Burger King,"10, Rue De La Fabrique, Gatineau, QC, J9J 2X3",NA,45.410262,-75.857626,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"100 Bayshore Drive, Nepean, ON, K2B 8C1",NA,45.34802,-75.804667,fast food,regular,new,1,0,Bayshore - Belltown,2021-11-11
Burger King,"100 Constellation Crescent, Ottawa, ON, K1P 1J1",NA,45.345649,-75.764445,fast food,regular,new,1,0,Centrepointe,2021-11-11
Burger King,"100 Metcalfe Street, Ottawa, ON, K1P 0A7",NA,45.421099,-75.696023,fast food,regular,new,1,0,Centretown,2021-11-11
Burger King,"1015, Ch. De Masson, Gatineau, QC, J8M 1R4",NA,45.558233,-75.419888,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"10418 Hwy 7, Carleton Place, ON, K7C 3P2",NA,45.13225,-76.120988,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"10483 Hwy 7 & 15, Carleton Place, ON, K7C 0C4",NA,45.129511,-76.123402,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"105 Sadler Drive, Almonte, ON, K0A 1A0",NA,45.234731,-76.184399,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1053 Carling Avenue, OTTAWA GENERAL HOSPITAL CIVIC CAMPUS, Ottawa, ON, K1Y 4E9",NA,45.392504,-75.722326,fast food,regular,new,1,0,Civic Hospital-Central Park,2021-11-11
Burger King,"110 Place D'Orleans Dr, PLACE D'ORLEANS SHOPPING CENTRE, Orleans, ON, K1C 2L9",NA,45.478,-75.5166,fast food,regular,new,1,0,Convent Glen - Orléans Woods,2021-11-11
Burger King,"1100, Boulevard Maloney Ouest, Gatineau, QC, J8T 6G3",NA,45.475736,-75.697035,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1125 Colonel By Drive, Ottawa, ON, K1S 5B6",NA,45.387053,-75.69748,fast food,regular,new,1,0,Carleton University,2021-11-11
Burger King,"115 Montreal Rd, Vanier, ON, K1L 6E8",NA,45.434262,-75.666398,fast food,regular,new,1,0,Vanier North,2021-11-11
Burger King,"1150 Blair Rd, Gloucester, ON, K1B 3K7",NA,45.43333,-75.6084,fast food,regular,new,1,0,Carson Grove - Carson Meadows,2021-11-11
Burger King,"1150 Carp Road, Stittsville, ON, K2S 1B9",NA,45.268546,-75.941173,fast food,regular,new,1,0,Stittsville,2021-11-11
Burger King,"120 Montreal Rd, Vanier, ON, K1L 6E6",NA,45.43387,-75.66733,fast food,regular,new,1,0,Vanier North,2021-11-11
Burger King,"1200 St Laurent Boulevard, ST. LAURENT SHOPPING CENTRE, Ottawa, ON, K1K 3B8",NA,45.422462,-75.637687,fast food,regular,new,1,0,Overbrook - McArthur,2021-11-11
Burger King,"12105 Main Street, Winchester, ON, K0C 2K0",NA,45.086168,-75.374519,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1223, Rue De Neuville, Gatineau, QC, J8M 1W2",NA,45.53016,-75.49541,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1239 Donald Street, Ottawa, ON, K1J 8W3",NA,45.429542,-75.639788,fast food,regular,new,1,0,Overbrook - McArthur,2021-11-11
Burger King,"1259 Stittsville Main St, Stittsville, ON, K2S 2E4",NA,45.267884,-75.92859,fast food,regular,new,1,0,Stittsville,2021-11-11
Burger King,"1260 Merivale Rd, Ottawa, ON, K2C 4A7",NA,45.37047,-75.732532,fast food,regular,new,1,0,Civic Hospital-Central Park,2021-11-11
Burger King,"1270 Trim Rd, Orleans, ON, K4A 3P7",NA,45.491112,-75.479834,fast food,regular,new,1,0,Fallingbrook,2021-11-11
Burger King,"1356 Clyde Avenue, Ottawa K2C 3Z4",+1 (613) 723-9039,45.3626472222,-75.7407833333,restaurant,regular,new,1,0,Civic Hospital-Central Park,2021-11-11
Burger King,"1384 Baseline Road, Ottawa, ON, K2C 0A9",NA,45.361967,-75.738327,fast food,regular,new,1,0,Skyline - Fisher Heights,2021-11-11
Burger King,"1406 Prince Of Wales Drive, Ottawa, ON, K2C 1N6",NA,45.369081,-75.7021,fast food,regular,new,1,0,Carleton Heights - Rideauview,2021-11-11
Burger King,"144 Franktown Road, Carleton Place, ON, K7C 3P3",NA,45.135388,-76.135845,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1494 Innes Road, Gloucester, ON, K1B 3V5",NA,45.4148,-75.6046,fast food,regular,new,1,0,East Industrial,2021-11-11
Burger King,"15, Rue Eddy, Gatineau, QC, J8X 4B3",NA,45.42512,-75.720301,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1545 Woodroffe Ave, Nepean, ON, K2G 1W2",NA,45.334502,-75.751784,fast food,regular,new,1,0,Tanglewood,2021-11-11
Burger King,"1583 Alta Vista, Ottawa, ON, K1G 0E9",NA,45.408294,-75.658141,fast food,regular,new,1,0,Riverview,2021-11-11
Burger King,"1584 Merivale Road, Nepean, ON, K2G 3K1",NA,45.350396,-75.733301,fast food,regular,new,1,0,Cityview - Crestview - Meadowlands,2021-11-11
Burger King,"160, Lepine Blvd, Gatineau, QC, J8L 4M4",NA,45.575222,-75.403446,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1600 Bank St, Ottawa, ON, K1V 7Y6",NA,45.378068,-75.667429,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
Burger King,"161 Laurier Ave, Ottawa, ON, K1P 5J2",NA,45.420454,-75.694452,fast food,regular,new,1,0,Centretown,2021-11-11
Burger King,"1610 Walkley Rd, Ottawa, ON, K1V 6P5",NA,45.377587,-75.645163,fast food,regular,new,1,0,Ledbury - Heron Gate - Ridgemont,2021-11-11
Burger King,"1611 Bank Street, Ottawa, ON, K1V 7Y8",NA,45.37827,-75.666977,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
Burger King,"1611 Merivale Rd, Nepean, ON, K2G 3J4",NA,45.351716,-75.733287,fast food,regular,new,1,0,Skyline - Fisher Heights,2021-11-11
BURGER KING,16-1356 CLYDE AVENUE,NA,45.3626976,-75.74088287,fast food,regular,old,1,441,Civic Hospital-Central Park,2018-06-28
Burger King,"1622 Roger Stevens, Kars, ON, K0A 2E0",NA,45.15568,-75.657958,fast food,regular,new,1,0,North Gower - Kars,2021-11-11
Burger King,"165, Rue Principale, Gatineau, QC, J9H 3M9",NA,45.395544,-75.838443,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1665 Hunt Club Road, Ottawa, ON, K1V 1C1",NA,45.360694,-75.630965,fast food,regular,new,1,0,Greenboro East,2021-11-11
Burger King,"1675 Tenth Line Rd, Orleans, ON, K1E 3P6",NA,45.4693,-75.4925,fast food,regular,new,1,0,Fallingbrook,2021-11-11
Burger King,"171 Slater Street, Ottawa, ON, K1P 5H7",NA,45.420179,-75.697915,fast food,regular,new,1,0,Centretown,2021-11-11
Burger King,"172, Chemin De La Vallee De Wakefield, Wakefield, QC, J0X 3G0",NA,45.625028,-75.934613,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1720 Innes Road, Gloucester, ON, K1B 3K5",NA,45.4165,-75.6017,fast food,regular,new,1,0,East Industrial,2021-11-11
Burger King,"1778 Carling Avenue, Ottawa, ON, K2A 1E1",NA,45.377227,-75.753743,fast food,regular,new,1,0,Carlingwood West - Glabar Park - McKellar Heights,2021-11-11
Burger King,"1797, Route Du Carrefour, Val-Des-Monts, QC, J8N 7M7",NA,45.595141,-75.61682,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"1802 St Laurent Blvd, Ottawa, ON, K1G 1A2",NA,45.403659,-75.627021,fast food,regular,new,1,0,East Industrial,2021-11-11
BURGER KING,1804 ST LAURENT BOULEVARD,NA,45.40341949,-75.6263504,fast food,regular,old,1,441,East Industrial,2018-06-28
Burger King,"1856 Robertson Road, Nepean, ON, K2H 5B8",NA,45.327392,-75.820304,fast food,regular,new,1,0,Bells Corners East,2021-11-11
Burger King,"1857 Merivale Rd, Nepean, ON, K2G 1E3",NA,45.335591,-75.723996,fast food,regular,new,1,0,Hunt Club South Industrial,2021-11-11
Burger King,"1859 Carling Ave, Ottawa, ON, K2A 1E4",NA,45.376442,-75.757446,fast food,regular,new,1,0,Laurentian,2021-11-11
Burger King,"187 Bank Street, Ottawa, ON, K2P 1W7",NA,45.417966,-75.698599,fast food,regular,new,1,0,Centretown,2021-11-11
Burger King,"1879 Robertson Rd, Nepean, ON, K2H 5B7",NA,45.327332,-75.821497,fast food,regular,new,1,0,Bells Corners East,2021-11-11
Burger King,"1910 Merivale Road, Nepean, ON, K2G 1E8",NA,45.329667,-75.721225,fast food,regular,new,1,0,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,2021-11-11
Burger King,"1950 Walkley Road, Ottawa, ON, K1H 1W1",NA,45.382485,-75.631739,fast food,regular,new,1,0,South Keys - Greenboro West,2021-11-11
Burger King,"1967 Riverside Drive, Ottawa, ON, K1H 7W9",NA,45.397067,-75.668484,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
Burger King,"1980 Baseline Road, Ottawa, ON, K2C 0C6",NA,45.351447,-75.759601,fast food,regular,new,1,0,Cityview - Crestview - Meadowlands,2021-11-11
Burger King,"1980 Joseph Blvd, Orleans, ON, K1C 1E4",NA,45.4637,-75.5404,fast food,regular,new,1,0,Chapel Hill North,2021-11-11
BURGER KING,199 MONTREAL ROAD,NA,45.43545151,-75.66375732,fast food,regular,old,1,441,Vanier North,2018-06-28
Burger King,"2, Av. Du Pont Sud, Gatineau, QC, J8V 1E5",NA,45.488092,-75.74787,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"2 Racine St, Casselman, ON, K0A 1M0",NA,45.305802,-75.08107,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"2 Staye Court Drive, Arnprior, ON, K7S 0E7",NA,45.423237,-76.370504,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"200, Promenade Du Portage, Gatineau, QC, J8X 4B7",NA,45.426766,-75.712926,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"200 Sparks Street, Ottawa, ON, K1P 5C1",NA,45.421363,-75.70095,fast food,regular,new,1,0,Centretown,2021-11-11
Burger King,"201 Madawaska Blvd, Arnprior, ON, K7S 1S6",NA,45.432462,-76.343059,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"2016 Ogilvie Rd, Gloucester, ON, K1J 7N9",NA,45.436198,-75.605414,fast food,regular,new,1,0,Beacon Hill South - Cardinal Heights,2021-11-11
Burger King,"2020 Trim Road, Orleans, ON, K4A 0G4",NA,45.468823,-75.4539,fast food,regular,new,1,0,Portobello South,2021-11-11
BURGER KING,"2035 10th Line Rd, Cumberland, ON K4A 4C5",NA,45.4599712,-75.4867616,fast food,regular,old,1,441,Portobello South,2018-06-28
BURGER KING,2035 TENTH LINE ROAD,NA,45.45993423,-75.48675537,fast food,regular,old,1,441,Portobello South,2018-06-28
Burger King,"2075 Montreal Road, Gloucester, ON, K1J 6M6",NA,45.447524,-75.594212,fast food,regular,new,1,0,Rothwell Heights - Beacon Hill North,2021-11-11
Burger King,"208, Boul. St-Raymond, Gatineau, QC, J9A 3H6",NA,45.43693,-75.766491,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"210, Boul. De La Cite Des Jeunes, Gatineau, QC, J8Y 6L1",NA,45.449227,-75.754392,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"2100 Hunt Club Rd, Ottawa, ON, K1T 3S4",NA,45.364073,-75.619832,fast food,regular,new,1,0,Greenboro East,2021-11-11
Burger King,"2121 Carling Ave Unit 57, Ottawa, ON, K2A 1S3",NA,45.37273,-75.770252,fast food,regular,new,1,0,Laurentian,2021-11-11
Burger King,"2134 Montreal Road, Gloucester, ON, K1J 6M7",NA,45.4485,-75.5906,fast food,regular,new,1,0,Beacon Hill South - Cardinal Heights,2021-11-11
Burger King,"2140 Bank Street, Winchester, ON, K0C 2K0",NA,45.088233,-75.377927,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"2145 Robertson Rd, Robertson Road, Nepean, ON, K2H 5Z2",NA,45.320789,-75.837074,fast food,regular,new,1,0,Bells Corners West,2021-11-11
Burger King,"2162 Prince Of Wales Dr, Nepean, ON, K2E 7A4",NA,45.333425,-75.7018,fast food,regular,new,1,0,Hunt Club South Industrial,2021-11-11
Burger King,"225 Huntmar Dr, Stittsville, ON, K2S 1B9",NA,45.29418,-75.927885,fast food,regular,new,1,0,Stittsville,2021-11-11
Burger King,"2277 Riverside Drive, BILLINGSBRIDGE SHOPPING CENTRE, Ottawa, ON, K1H 7X6",NA,45.385759,-75.67743,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
Burger King,"2280 Tenth Line Rd, Orleans, ON, K4A 0X4",NA,45.452214,-75.483402,fast food,regular,new,1,0,Portobello South,2021-11-11
Burger King,"2301 Navaho Drive, Nepean, ON, K2G 6Z1",NA,45.35314,-75.755607,fast food,regular,new,1,0,Cityview - Crestview - Meadowlands,2021-11-11
Burger King,"2311 St Joseph Blvd, Orleans, ON, K1C 1E7",NA,45.4693,-75.5312,fast food,regular,new,1,0,Convent Glen - Orléans Woods,2021-11-11
Burger King,"2495 Bank Street, Ottawa, ON, K1V 0Y5",NA,45.35438,-75.645757,fast food,regular,new,1,0,South Keys - Greenboro West,2021-11-11
Burger King,"25, Boul. De Lucerne, Gatineau, QC, J9H 1L9",NA,45.38638,-75.805304,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"25, Ch. De La Savane, Gatineau, QC, J8T 8A4",NA,45.474122,-75.704971,fast food,regular,new,1,0,(None),2021-11-11
Burger King,"250 Greenbank Road, Nepean, ON, K2H 8X4",NA,45.32523,-75.779353,fast food,regular,new,1,0,Trend-Arlington,2021-11-11
Burger King,"2545 Baseline Rd, Ottawa, ON, K2H 7B3",NA,45.342152,-75.786083,fast food,regular,new,1,0,Iris - Queensway Terrance South,2021-11-11
Burger King,"2600 Highway 43, Kemptville, ON, K0G 1J0",NA,45.018348,-75.658008,fast food,regular,new,1,0,(None),2021-11-11
