name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,name_word,check,n
Mucho Burrito Fresh Mexican Grill,"2002 Mer Bleue Rd, Unit J1, Ottawa, ON, K4A 0G2",NA,45.454615,-75.506829,Fast Food,Regular,new,NA,NA,NA,2002 MER,MUCHO,TRUE,2
MUCHO BURRITO,2210 BANK STREET,NA,45.35951614,-75.65756226,fast food,regular,old,1,20180628,152,2210 BANK,MUCHO,TRUE,2
Mucho Burrito Fresh Mexican Grill,"2210 Bank St, Ottawa, ON, K1V 1J5",NA,45.359506,-75.657661,Fast Food,Regular,new,NA,NA,NA,2210 BANK,MUCHO,TRUE,2
MUCHO BURRITO,3170 GREENBANK ROAD,NA,45.2688942,-75.74627686,fast food,regular,old,1,20180628,152,3170 GREENBANK,MUCHO,TRUE,2
Mucho Burrito Fresh Mexican Grill,"3170 Greenbank Rd, Unit 2, Ottawa, ON, K2J 4H9",NA,45.269149,-75.746109,Fast Food,Regular,new,NA,NA,NA,3170 GREENBANK,MUCHO,TRUE,2
MUCHO BURRITO,515 INDUSTRIAL AVENUE,NA,45.41269302,-75.64653015,fast food,regular,old,1,20180628,152,515 INDUSTRIAL,MUCHO,TRUE,2
Mucho Burrito Fresh Mexican Grill,"515 Industrial Ave, Ottawa, ON, K1G 0Z1",NA,45.412044,-75.646533,Fast Food,Regular,new,NA,NA,NA,515 INDUSTRIAL,MUCHO,TRUE,2
Mukut,"610 Rideau Street, Ottawa K1N 6A2",+1 (613) 789-2220,45.432782,-75.675761,Restaurant,Dine Out,new,NA,NA,NA,610 RIDEAU,MUKUT,TRUE,2
MUKUT RESTAURANT,610 RIDEAU STREET,NA,45.43291855,-75.67495728,restaurant,regular,old,0,20180706,NA,610 RIDEAU,MUKUT,TRUE,2
Mystiko,"281 Kent Street, Ottawa K2P 2A3",+1 (613) 233-3626,45.415081,-75.698912,Restaurant,Dine Out,new,NA,NA,NA,281 KENT,MYSTIKO,TRUE,2
MYSTIKO GREEK KITCHEN,281 KENT STREET,NA,45.4151001,-75.69891357,restaurant,regular,old,0,20180706,NA,281 KENT,MYSTIKO,TRUE,2
NAPOLI'S BAR & GRILL,1300 STITTSVILLE MAIN STREET,NA,45.26601791,-75.93034363,restaurant,regular,old,0,20180706,NA,1300 STITTSVILLE,NAPOLI,TRUE,2
Napoli's Café,"1300 Stittsville Main Street, Ottawa K2S 1A3 1A3",+1 (613) 836-7722,45.26605556,-75.93014444,Restaurant,Dine Out,new,NA,NA,NA,1300 STITTSVILLE,NAPOLI,TRUE,2
Napoli's,"81 Richmond Road, Ottawa K1Z 6V8",+1 (613) 728-1973,45.39687778,-75.74301944,Restaurant,Dine Out,new,NA,NA,NA,81 RICHMOND,NAPOLI,TRUE,2
NAPOLI'S RESTAURANT,81 RICHMOND ROAD,NA,45.39689255,-75.74323273,restaurant,regular,old,0,20180706,NA,81 RICHMOND,NAPOLI,TRUE,2
New Queen,"1 Hobin Street, Ottawa K2S 1B4",+1 (613) 836-6672,45.264557,-75.92912,Restaurant,Dine Out,new,NA,NA,NA,1 HOBIN,NEW,TRUE,2
NEW QUEEN RESTAURANT,1 HOBIN STREET,NA,45.264534,-75.92922211,restaurant,regular,old,0,20180706,NA,1 HOBIN,NEW,TRUE,2
New Hong Kong,"1433 Woodroffe Avenue, Ottawa K2G 1W1",+1 (613) 723-8808,45.34191944,-75.75621111,Restaurant,Dine Out,new,NA,NA,NA,1433 WOODROFFE,NEW,TRUE,2
NEW HONG KONG TAKE OUT,C-1433 WOODROFFE AVENUE,NA,45.34195328,-75.75617981,fast food,regular,old,0,20180706,64,1433 WOODROFFE,NEW,TRUE,2
New King Shawarma,"205 Bank Street, Ottawa K2P 1Y3",+1 (613) 232-4222,45.41751,-75.698062,Restaurant,Dine Out,new,NA,NA,NA,205 BANK,NEW,TRUE,2
NEW SHAWARMA KING,205 BANK STREET,NA,45.41753387,-75.69808197,fast food,regular,old,0,20180706,435,205 BANK,NEW,TRUE,2
New Mee Fung,"350 Booth Street, Ottawa K1R 7K1",+1 (613) 567-8228,45.40762778,-75.70938889,Restaurant,Dine Out,new,NA,NA,NA,350 BOOTH,NEW,TRUE,2
NEW MEE FUNG VIETANAMESE,350 BOOTH STREET,NA,45.40753937,-75.70957947,restaurant,regular,old,0,20180706,NA,350 BOOTH,NEW,TRUE,2
No. 1 Chinese Food,"988 Wellington Street West, Ottawa K1Y 2X8",+1 (613) 722-5995,45.40557778,-75.72284722,Restaurant,Dine Out,new,NA,NA,NA,988 WELLINGTON,NO,TRUE,2
No.1 Chinese Food,"988 Wellington Street, Ottawa, ON K1Y 2X8",NA,45.4056266,-75.7227045,fast food,regular,old,0,20180710,NA,988 WELLINGTON,NO,TRUE,2
Nom Nom,"2160 Montreal Road, Ottawa, ON K1J 1G4",+1 (613) 287-1111,45.44897778,-75.58940833,Restaurant,Dine Out,new,NA,NA,NA,2160 MONTREAL,NOM,TRUE,2
Nom Nom Kitchen,"2160 Montreal Road, Ottawa, ON K1J 0B4",NA,45.4489119,-75.5894417,restaurant,regular,old,0,20180710,NA,2160 MONTREAL,NOM,TRUE,2
North & Navy,"226 Nepean Street, Ottawa K2P 0B8",+1 (613) 232-6289,45.41681667,-75.69911944,Restaurant,Dine Out,new,NA,NA,NA,226 NEPEAN,NORTH,TRUE,2
North and Navy,"226 Nepean Street, Ottawa, ON K2P 0B8",NA,45.416712,-75.6990816,restaurant,regular,old,0,20180710,NA,226 NEPEAN,NORTH,TRUE,2
NUVO Mexican Restaurant,"1481B Innes Road, Ottawa K1B 4C4",+1 (343) 488-8388,45.4166944,-75.6079223,Restaurant,Dine Out,new,NA,NA,NA,1481B INNES,NUVO,TRUE,2
Nuvo Mexican Restaurant,"1481B Innes Road, Ottawa, ON K1B 4C4",NA,45.4167093,-75.6077755,fast food,regular,old,0,20180726,NA,1481B INNES,NUVO,TRUE,2
O'Brien's Eatery and Pub,"1145 Heron Road, Ottawa K1V 6B5",+1 (613) 731-8752,45.37838056,-75.67094444,Restaurant,Dine Out,new,NA,NA,NA,1145 HERON,O,TRUE,2
O'BRIEN'S EATERYAND PUB,"1145 Heron Rd, Ottawa, ON K1V 6B5",NA,45.3785137,-75.6709496,restaurant,nightlife,old,0,201806,NA,1145 HERON,O,TRUE,2
Occo Kitchen,"3018 St. Joseph Boulevard, Ottawa K1E 1E1",+1 (613) 424-7700,45.47678333,-75.51379444,Restaurant,Dine Out,new,NA,NA,NA,3018 ST,OCCO,TRUE,2
OCCO Kitchen Innes,3018 St Joseph K1E 1E2,+1 (613) 834-1200,45.476716,-75.513606,Restaurant,Dine Out,new,NA,NA,NA,3018 ST,OCCO,TRUE,2
Oh So Good Cafe,"25 York Street, Ottawa, ON K1N 5S7",NA,45.4280581,-75.6941623,fast food,coffee shop,old,0,20180726,NA,25 YORK,OH,TRUE,2
Oh So Good!,"25 York Street, Ottawa K1N 9J6",+1 (613) 241-8028,45.427876,-75.694198,Restaurant,Dine Out,new,NA,NA,NA,25 YORK,OH,TRUE,2
Olga's,"588 Bank Street, Ottawa K1S 3T3",+1 (613) 233-4341,45.40786667,-75.69116111,Restaurant,Dine Out,new,NA,NA,NA,588 BANK,OLGA,TRUE,2
OLGA'S DELI & CATERING,588 BANK STREET,NA,45.40779495,-75.69120026,fast food,regular,old,0,20180706,165,588 BANK,OLGA,TRUE,2
Oliver's,"Carleton University, University Building, 1125 Colonel By Drive, First Floor, Ottawa K1S 5B6",+1 (613) 520-6688,45.383323,-75.697693,Restaurant,Dine Out,new,NA,NA,NA,1125 COLONEL,OLIVER,TRUE,2
Oliver’s Pub,"1125 Colonel Drive, 1st Floor, Ottawa, ON K1S 5B6",NA,45.3874739,-75.6959848,restaurant,regular,old,0,20180726,NA,1125 COLONEL,OLIVER,TRUE,2
Options - Brookstreet Hotel,"Brookstreet Hotel, 525 Legget Drive, Ottawa K2K 2W2",+1 (613) 271-1800,45.3467378,-75.9182043,Restaurant,Dine Out,new,NA,NA,NA,525 LEGGET,OPTIONS,TRUE,2
Options Jazz Lounge at Brookstreet,"525 Legget Dr, Kanata, ON K2K 2W2",NA,45.3482179,-75.9182498,restaurant,nightlife,old,0,201806,NA,525 LEGGET,OPTIONS,TRUE,2
Oriental House,"266 Elgin Street, Ottawa K2P 1M1",+1 (613) 563-2694,45.4176346,-75.6903484,Restaurant,Dine Out,new,NA,NA,NA,266 ELGIN,ORIENTAL,TRUE,2
ORIENTAL HOUSE DINING LOUNGE,266 ELGIN STREET,NA,45.41766739,-75.69033813,restaurant,regular,old,0,20180706,NA,266 ELGIN,ORIENTAL,TRUE,2
OUTTAKES,3090 CARLING AVENUE,NA,45.35335922,-75.80509949,fast food,regular,old,1,20180628,262,3090 CARLING,OUTTAKES,TRUE,2
Outtakes,"Cineplex Odeon Ottawa, 3090 Carling Avenue, Ottawa K2B 7K2",+1 (613) 596-9475,45.353872,-75.804804,Restaurant,Dine Out,new,NA,NA,NA,3090 CARLING,OUTTAKES,TRUE,2
Ox Head,"790 Kanata Avenue, Ottawa K2K 3E9",+1 (613) 592-0630,45.31,-75.9095,Restaurant,Dine Out,new,NA,NA,NA,790 KANATA,OX,TRUE,2
OX HEAD RESTAURANT,790 KANATA AVENUE,NA,45.31006622,-75.90950775,restaurant,regular,old,0,20180706,NA,790 KANATA,OX,TRUE,2
Oz Kafe,"10 York Street, Ottawa K2P 5S6",+1 (613) 234-0907,45.4274288,-75.6966402,Restaurant,Drinks and Nightlife,new,NA,NA,NA,10 YORK,OZ,TRUE,2
OZ KAFE,"
10 York St, Ottawa, ON K1N 5S6",NA,45.4269871,-75.6939654,restaurant,nightlife,old,0,201806,NA,10 YORK,OZ,TRUE,2
Panago,1069 Bank Street K1S,+1 (613) 310-0001,45.394746,-75.683636,Restaurant,Dine Out,new,NA,NA,NA,1069 BANK,PANAGO,TRUE,2
Panago Pizza,"1069 Bank Street, Ottawa, ON K1S 3W9",NA,45.3947776,-75.6833692,restaurant,nightlife,old,0,20180710,NA,1069 BANK,PANAGO,TRUE,2
PAPA SAM'S II,1374 STITTSVILLE MAIN STREET,NA,45.26292038,-75.92646027,restaurant,regular,old,0,20180706,NA,1374 STITTSVILLE,PAPA,TRUE,2
Papa Sam's Pizzeria,"1374 Stittsville Main Street, Ottawa K2S 1C1",+1 (613) 831-8511,45.26295,-75.92640556,Restaurant,Dine Out,new,NA,NA,NA,1374 STITTSVILLE,PAPA,TRUE,2
PARADISE SHAWARMA,1441 OGILVIE ROAD,NA,45.43188858,-75.61836243,fast food,regular,old,0,20180706,324,1441 OGILVIE,PARADISE,TRUE,2
Paradise Shawarma & BBQ,"1441 Ogilvie Road, Ottawa K1J 7P3",+1 (613) 740-0001,45.43187222,-75.61836111,Restaurant,Dine Out,new,NA,NA,NA,1441 OGILVIE,PARADISE,TRUE,2
Pasticceria Gelateria,"200 Preston Street, Ottawa K1R 7P8",+1 (613) 233-2104,45.40578333,-75.71279167,Restaurant,Dine Out,new,NA,NA,NA,200 PRESTON,PASTICCERIA,TRUE,2
Pasticceria Gelateria Italiana,"200 Preston Street, Ottawa, ON K1R 7P9",NA,45.4057881,-75.7128132,restaurant,regular,old,0,20180710,NA,200 PRESTON,PASTICCERIA,TRUE,2
Patty Boland's,"101 Clarence Street, Ottawa K1N 5P5",+1 (613) 789-7822,45.42938611,-75.69252778,Restaurant,Dine Out,new,NA,NA,NA,101 CLARENCE,PATTY,TRUE,2
Patty Boland's Irish Carvery & Pub,"101 Clarence Street, Ottawa, ON K1N 5P5, Canada",NA,45.429353,-75.69244,restaurant,nightlife,old,0,201806,NA,101 CLARENCE,PATTY,TRUE,2
Peace-Garden,"47 Clarence Street, Ottawa K1N 9K1",+1 (613) 562-2434,45.428989,-75.694106,Restaurant,Dine Out,new,NA,NA,NA,47 CLARENCE,PEACE,TRUE,2
PEACE GARDEN CAFE,47 CLARENCE STREET,NA,45.42898178,-75.69434357,fast food,regular,old,0,20180706,404,47 CLARENCE,PEACE,TRUE,2
Pearl House,"1160 Beaverwood Road, Ottawa K4M 1A4",+1 (613) 692-3288,45.223854,-75.684758,Restaurant,Dine Out,new,NA,NA,NA,1160 BEAVERWOOD,PEARL,TRUE,2
PEARL HOUSE RESTAURANT,1160 BEAVERWOOD ROAD,NA,45.22351837,-75.6844635,restaurant,regular,old,0,20180706,NA,1160 BEAVERWOOD,PEARL,TRUE,2
Perspectives - Brookstreet Hotel,"Brookstreet Hotel, 525 Legget Drive, Ottawa K2K 2W2",+1 (613) 271-1800,45.34779444,-75.91773889,Restaurant,Dine Out,new,NA,NA,NA,525 LEGGET,PERSPECTIVES,TRUE,2
PERSPECTIVES RESTAURANT,525 LEGGET DRIVE,NA,45.34803772,-75.91759491,restaurant,regular,old,0,20180706,NA,525 LEGGET,PERSPECTIVES,TRUE,2
PHI BISTRO AND BAR,123 METCALFE STREET,NA,45.42040253,-75.69515228,restaurant,nightlife,old,0,20180706,NA,123 METCALFE,PHI,TRUE,2
Phi Bistro and Bar - Hotel Indigo,"Hotel Indigo, 123 Metcalfe Street, Ottawa K1P 5L9",+1 (613) 216-2909,45.41999444,-75.69561667,Restaurant,Dine Out,new,NA,NA,NA,123 METCALFE,PHI,TRUE,2
Pho-V,"2181 Ogilvie Road, Ottawa, ON K1J",NA,45.445911,-75.594449,restaurant,regular,old,0,20180710,NA,2181 OGILVIE,PHO,TRUE,2
Pho V,"2181 Ogilvie Road, Ottawa K1J 8Y7",+1 (613) 745-5888,45.44591,-75.594448,Restaurant,Dine Out,new,NA,NA,NA,2181 OGILVIE,PHO,TRUE,2
Pho Bo Ga Truc,"275 Bank Street, Ottawa K2P 2P1",+1 (613) 233-8717,45.415644,-75.696412,Restaurant,Dine Out,new,NA,NA,NA,275 BANK,PHO,TRUE,2
PHO BO GA TRUC RESTAURANT,275 BANK STREET,NA,45.41560745,-75.69641876,restaurant,regular,old,0,20180706,NA,275 BANK,PHO,TRUE,2
Pho Vn Express,"275 Slater Street, Second Floor, Unit 4, Ottawa K1P 5P3",+1 (613) 236-3838,45.41883056,-75.70178333,Restaurant,Dine Out,new,NA,NA,NA,275 SLATER,PHO,TRUE,2
Pho VN Express,"204 - 275 Slater Street, Ottawa, ON K1P 5H9",NA,45.4196147,-75.6991582,restaurant,regular,old,0,20180710,NA,275 SLATER,PHO,TRUE,2
Pho Haven,"2900 Woodroffe Avenue, Ottawa, ON K2J 4G3",NA,45.2922857,-75.7289418,restaurant,regular,old,0,20180710,NA,2900 WOODROFFE,PHO,TRUE,2
Pho Haven Vietnamese,"2900 Woodroffe Avenue, Ottawa K2J 4G3",+1 (613) 440-5788,45.29224444,-75.72869167,Restaurant,Dine Out,new,NA,NA,NA,2900 WOODROFFE,PHO,TRUE,2
PHO'LICIOUS,300 BOOTH STREET,NA,45.40916061,-75.71054077,restaurant,regular,old,0,20180706,NA,300 BOOTH,PHO,TRUE,2
Pho Tuan,"300 Booth Street, Ottawa K1R 7J9",+1 (613) 680-5230,45.40916944,-75.71040278,Restaurant,Dine Out,new,NA,NA,0,300 BOOTH,PHO,TRUE,2
Pho By Night,"309 Dalhousie Street, Ottawa K1N 7E8",+1 (613) 789-8885,45.429283,-75.691353,Restaurant,Dine Out,new,NA,NA,NA,309 DALHOUSIE,PHO,TRUE,2
PHO BY NIGHT (SWEET ART),309 DALHOUSIE STREET,NA,45.42938232,-75.69135284,restaurant,regular,old,0,20180706,NA,309 DALHOUSIE,PHO,TRUE,2
Pho Kam Long,"3635 Rivergate Way, Ottawa K1V 2A4",+1 (613) 680-5622,45.344742,-75.692127,Restaurant,Dine Out,new,NA,NA,NA,3635 RIVERGATE,PHO,TRUE,2
PHO KAM LONG RESTAURANT,"3635 RIVERGATE WAY,BLD. B",NA,45.3447876,-75.69200897,restaurant,regular,old,0,20180706,NA,3635 RIVERGATE,PHO,TRUE,2
PHO THU DO,765 SOMERSET ST. W.,NA,45.33372116,-75.69232178,restaurant,regular,old,0,20180706,NA,765 SOMERSET,PHO,TRUE,2
Pho La Fusion,"765 Somerset Street West, Ottawa K1R 6R1",+1 (613) 233-2222,45.41011111,-75.70951944,Restaurant,Dine Out,new,NA,NA,0,765 SOMERSET,PHO,TRUE,2
Pho Thu Do,"781 Somerset Street West, Ottawa K1R 6R1",+1 (613) 235-7116,45.40981944,-75.71009167,Restaurant,Dine Out,new,NA,NA,NA,781 SOMERSET,PHO,TRUE,2
PHO THU DO RESTAURANT,781 SOMERSET STREET WEST,NA,45.40991974,-75.71012115,restaurant,regular,old,0,20180706,NA,781 SOMERSET,PHO,TRUE,2
Pho Bo Ga 2,"843 Somerset Street West, Ottawa K1R 7P3",+1 (613) 234-7089,45.40888611,-75.71229444,Restaurant,Dine Out,new,NA,NA,NA,843 SOMERSET,PHO,TRUE,2
PHO BO GA 2 (TOO),843 SOMERSET STREET WEST,NA,45.40904999,-75.71240234,restaurant,regular,old,0,20180706,NA,843 SOMERSET,PHO,TRUE,2
PHO BO GA 3,947 SOMERSET STREET WEST,NA,45.40814209,-75.71556854,restaurant,regular,old,0,20180706,NA,947 SOMERSET,PHO,TRUE,2
Pho Phu Chau,"947 Somerset Street West, Ottawa K1R 6R8",+1 (613) 216-8726,45.40809722,-75.71556944,Restaurant,Dine Out,new,NA,NA,0,947 SOMERSET,PHO,TRUE,2
PHU-YEN RESTAURANT,700 MARCH ROAD,NA,45.3500824,-75.92467499,restaurant,regular,old,0,20180706,NA,700 MARCH,PHU,TRUE,2
Phu Yen,"700 March Road, Ottawa K2K 2V9",+1 (613) 599-0006,45.34998611,-75.92453056,Restaurant,Dine Out,new,NA,NA,NA,700 MARCH,PHU,TRUE,2
Phuket Royal,"713 Somerset Street W, Ottawa, ON K1R 6P7",NA,45.4107094,-75.707819,restaurant,regular,old,0,20180710,NA,713 SOMERSET,PHUKET,TRUE,2
Phuket Royal Restaurant,"713 Somerset Street West, Ottawa K1R 6P7",+1 (613) 235-3134,45.41066111,-75.70781667,Restaurant,Dine Out,new,NA,NA,NA,713 SOMERSET,PHUKET,TRUE,2
Pietro's Corner,"300 Richmond Road, Ottawa K1Z 6X6",+1 (613) 695-7600,45.392405,-75.752586,Restaurant,Dine Out,new,NA,NA,NA,300 RICHMOND,PIETRO,TRUE,2
Pietro’s Corner,"300 Richmond Road, Ottawa, ON K1Z 6X6",NA,45.392468,-75.7526465,restaurant,regular,old,0,20180710,NA,300 RICHMOND,PIETRO,TRUE,2
Pints & Quarts,"779 Bank Street, Ottawa K1S 3V5",+1 (613) 235-2624,45.40335833,-75.68848333,Restaurant,Dine Out,new,NA,NA,NA,779 BANK,PINTS,TRUE,2
Pints and Quarts,"779 Bank Street, Ottawa, ON K1S 3V3",NA,45.4034989,-75.6884241,restaurant,nightlife,old,0,20180710,NA,779 BANK,PINTS,TRUE,2
Pizarro's,"366 Marguerite Avenue, Ottawa K1L 6S5",+1 (613) 747-7777,45.430342,-75.666474,Restaurant,Dine Out,new,NA,NA,NA,366 MARGUERITE,PIZARRO,TRUE,2
PIZARRO'S RESTAURANT,366 MARGUERITE AVENUE,NA,45.4306488,-75.66647339,restaurant,regular,old,0,20180706,NA,366 MARGUERITE,PIZARRO,TRUE,2
PIZZA PIZZA,320 MCARTHUR AVENUE,NA,45.4315834,-75.65406036,fast food,regular,old,1,20180628,369,320 MCARTHUR,PIZZA,TRUE,2
Pizza Pizza,"E 320 McArthur Avenue, Ottawa, ON, K1L5G2",NA,45.431595,-75.654439,Fast Food,Regular,new,NA,NA,NA,320 MCARTHUR,PIZZA,TRUE,2
Play Food & Wine,"1 York Street, Ottawa K1N 6Z5",+1 (613) 667-9207,45.427571,-75.694881,Restaurant,Dine Out,new,NA,NA,NA,1 YORK,PLAY,TRUE,2
PLAY FOOD AND WINE,1 YORK STREET,NA,45.42762756,-75.69477081,restaurant,regular,old,0,20180706,NA,1 YORK,PLAY,TRUE,2
Pong's Poutine,"2079 Carp Road, Ottawa K0A 1L0",+1 (613) 252-6897,45.275425,-75.95068333,Restaurant,Dine Out,new,NA,NA,NA,2079 CARP,PONG,TRUE,2
Pong’s Poutine,"2079 Carp Road, Ottawa, ON K0A 1L0",NA,45.275196,-75.9506506,fast food,regular,old,0,20180726,NA,2079 CARP,PONG,TRUE,2
Pookie's Thai,"2280 Carling Avenue, Ottawa K2B 7G1",+1 (613) 321-1733,45.36791944,-75.7744,Restaurant,Dine Out,new,NA,NA,NA,2280 CARLING,POOKIE,TRUE,2
POOKIE'S THAI RESTAURANT,2280 CARLING AVENUE,NA,45.36794662,-75.77423096,restaurant,regular,old,0,20180706,NA,2280 CARLING,POOKIE,TRUE,2
Popeyes,"2000 Montreal Road, Ottawa, ON K1J 8P3",+1 (613) 695-0333,45.44676944,-75.59475,Restaurant,Dine Out,new,NA,NA,NA,2000 MONTREAL,POPEYES,TRUE,2
POPEYES LOUISIANA KITCHEN,2000 MONTREAL ROAD,NA,45.44672394,-75.59474945,fast food,regular,old,1,20180628,374,2000 MONTREAL,POPEYES,TRUE,2
Pour Boy - Somerset,"495 Somerset St W, Ottawa, ON K1R 5J7",NA,45.4138727,-75.7004785,restaurant,nightlife,old,0,201806,NA,495 SOMERSET,POUR,TRUE,2
Pour Boy Pub,"495 Somerset Street West,  Ottawa K1R 5J7",+1 (613) 695-7687,45.4138318,-75.7003915,Restaurant,Dine Out,new,NA,NA,NA,495 SOMERSET,POUR,TRUE,2
Ppl.,"130 George St, Ottawa, ON K1N 5W4",NA,45.4279368,-75.6894903,nightlife,nightlife,old,0,20180706,NA,130 GEORGE,PPL,TRUE,2
Ppl. Night Club,"130 George Street, Ottawa K1N 5W4",+1 (613) 769-4390,45.428084,-75.689639,Restaurant,Drinks and Nightlife,new,NA,NA,NA,130 GEORGE,PPL,TRUE,2
PRESSE CAFE,1420 BLAIR PLACE,NA,45.43443298,-75.60548401,fast food,regular,old,1,20180628,88,1420 BLAIR,PRESSE,TRUE,2
Presse Café,"1420 Blair Place, Ottawa K1J 9L8",+1 (613) 740-0116,45.436081,-75.6052,Restaurant,Dine Out,new,NA,NA,NA,1420 BLAIR,PRESSE,TRUE,2
Prime Burger Bar,"780 Baseline Road, Ottawa K2C 3V8",+1 (613) 680-2051,45.37076111,-75.7165,Restaurant,Dine Out,new,NA,NA,NA,780 BASELINE,PRIME,TRUE,2
Prime Burger Bar Ottawa,"780 Baseline Road, Ottawa, ON K2C 3V8, Canada",NA,45.37097,-75.717472,restaurant,nightlife,old,0,201806,NA,780 BASELINE,PRIME,TRUE,2
Prinzo Fine Catering,"85 O'Connor Street, Ottawa, ON K1P 1A4, Canada",NA,45.420535,-75.697993,restaurant,nightlife,old,0,201806,NA,85 OCONNOR,PRINZO,TRUE,2
Prinzo Lunch Buffet,"85 O'Connor Street, Ottawa K1P 5M6",+1 (613) 565-1328,45.42020833,-75.69809722,Restaurant,Dine Out,new,NA,NA,NA,85 OCONNOR,PRINZO,TRUE,2
Prohibition House,"337 Somerset St. W., Ottawa, ON K2P 0J8, Canada",NA,45.4159492,-75.6955187,restaurant,nightlife,old,0,201806,NA,337 SOMERSET,PROHIBITION,TRUE,2
Prohibition Public House,"337 Somerset Street W, Ottawa K2P 0J8",+1 (613) 565-2704,45.415819,-75.695504,Restaurant,Dine Out,new,NA,NA,NA,337 SOMERSET,PROHIBITION,TRUE,2
Pubwells,"96 Preston Street, Ottawa K1R 7N8",+1 (613) 236-1175,45.40891944,-75.71456111,Restaurant,Dine Out,new,NA,NA,NA,96 PRESTON,PUBWELLS,TRUE,2
Pubwells Restaurant,"96 Preston Street, Ottawa, ON K1R 7N8, Canada",NA,45.408999,-75.714669,restaurant,nightlife,old,0,201806,NA,96 PRESTON,PUBWELLS,TRUE,2
Quinn's,"1070 Bank Street, Ottawa K1S 3W9",+1 (613) 523-4400,45.39471111,-75.68373056,Restaurant,Dine Out,new,NA,NA,NA,1070 BANK,QUINN,TRUE,2
QUINN'S ALE HOUSE,"1070 Bank St, Ottawa, ON K1S 3X3",NA,45.3947293,-75.6838081,restaurant,nightlife,old,0,201806,NA,1070 BANK,QUINN,TRUE,2
Quitters,"1523 Stittsville Main Street, Stittsville, ON K2S",NA,45.2580192,-75.9202362,fast food,coffee shop,old,0,20180726,NA,1523 STITTSVILLE,QUITTERS,TRUE,2
Quitters Coffee,"1523 Stittsville Main Street, Ottawa K2S 1A7",NA,45.257987,-75.920387,Restaurant,Dine Out,new,NA,NA,NA,1523 STITTSVILLE,QUITTERS,TRUE,2
Ralph & Son's Diner,"3420 Carling Avenue, Ottawa K2H 5B1",+1 (613) 828-0697,45.35213056,-75.83560833,Restaurant,Dine Out,new,NA,NA,NA,3420 CARLING,RALPH,TRUE,2
RALPH & SONS DINER,3420 CARLING AVENUE,NA,45.35202789,-75.83560181,restaurant,regular,old,0,20180706,NA,3420 CARLING,RALPH,TRUE,2
Red Pepper Thai-Viet,"246 Queen Street, Ottawa K1P 5E4",+1 (613) 695-9727,45.419935,-75.701688,Restaurant,Dine Out,new,NA,NA,NA,246 QUEEN,RED,TRUE,2
RED PEPPER THAI-VIET RESTAURANT,"246 Queen St, Ottawa, ON K1A 0H5",NA,45.4199202,-75.7016727,restaurant,regular,old,0,20180706,NA,246 QUEEN,RED,TRUE,2
Restaurant 18,"18 York Street, Ottawa, ON K1N 5T5, Canada",NA,45.427447,-75.69416,restaurant,nightlife,old,0,201806,NA,18 YORK,RESTAURANT,TRUE,2
Restaurant e18hteen,"18 York Street, Ottawa K1N 5T5",+1 (613) 244-1188,45.427439,-75.694077,Restaurant,Dine Out,new,NA,NA,NA,18 YORK,RESTAURANT,TRUE,2
Reza's Kitchen,1199 Joseph Cyr Street K1J 7T4,+1 (613) 744-1060,45.422929,-75.63429,Restaurant,Dine Out,new,NA,NA,NA,1199 JOSEPH,REZA,TRUE,2
Reza’s Kitchen & Drinks,"1199 Joseph Cyr Street, Ottawa, ON K1J 7T4",NA,45.4229539,-75.6342709,restaurant,regular,old,0,20180710,NA,1199 JOSEPH,REZA,TRUE,2
RICE & ROLL,234 QUEEN STREET,NA,45.42012024,-75.70166016,fast food,regular,old,0,20180706,279,234 QUEEN,RICE,TRUE,2
Rice & Roll Sushi,"234 Queen Street, Ottawa K1P 5E4",+1 (613) 288-2288,45.420108,-75.701696,Restaurant,Dine Out,new,NA,NA,NA,234 QUEEN,RICE,TRUE,2
River Lounge,"2259 Prince of Wales Drive, Ottawa, ON K2E 6Z8",NA,45.3280498,-75.7016292,restaurant,nightlife,old,0,20180710,NA,2259 PRINCE,RIVER,TRUE,2
River Lounge,"Ramada Ottawa, 2259 Prince Of Wales Drive, Ottawa K2E 6Z8",+1 (613) 288-3501,45.3281518,-75.7020996,Restaurant,Dine Out,new,NA,NA,NA,2259 PRINCE,RIVER,TRUE,2
Roast 'n' Curries,"197 Bank Street, Ottawa K2P 1W7",+1 (613) 668-9709,45.417736,-75.69808,Restaurant,Dine Out,new,NA,NA,NA,197 BANK,ROAST,TRUE,2
ROAST N CURRIES,197 BANK STREET,NA,45.41770172,-75.69822693,restaurant,regular,old,0,20180706,NA,197 BANK,ROAST,TRUE,2
Robbie's,"1531 St. Laurent Boulevard, Ottawa K1G 1A1",+1 (613) 744-8585,45.41163611,-75.63002778,Restaurant,Dine Out,new,NA,NA,NA,1531 ST,ROBBIE,TRUE,2
Robbie’s Italian Restaurant,"1531 St Laurent Blvd, Ottawa, ON K1G 1A1",NA,45.4117073,-75.6297046,restaurant,regular,old,0,20180710,NA,1531 ST,ROBBIE,TRUE,2
Rockin' Johnny's Diner,"486 Hazeldean Road, Ottawa K2L 1V4",+1 (613) 591-7523,45.2966,-75.88938889,Restaurant,Dine Out,new,NA,NA,NA,486 HAZELDEAN,ROCKIN,TRUE,2
