name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,toupper(name),check
Anabia Cupcakery Café,3570 Strandherd Drive,NA,45.275208,-75.737396,Restaurant,Dine Out,new,NA,NA,NA,3570 STRANDHERD,ANABIA CUPCAKERY CAFÉ,FALSE
Anabia Cupcakes,"3570 Strandherd Drive, Ottawa, ON K2J 5L4",NA,45.2751492,-75.7375557,fast food,coffee shop,old,0,20180726,NA,3570 STRANDHERD,ANABIA CUPCAKES,FALSE
ANDY-CAN CAFETERIA,1111 PRINCE OF WALES DRIVE,NA,45.37615204,-75.70623779,fast food,regular,old,0,20180706,255,1111 PRINCE,ANDY-CAN CAFETERIA,FALSE
ANGELO'S,303 ST PATRICK STREET,NA,45.4316597,-75.69130707,restaurant,regular,old,0,20180706,NA,303 ST,ANGELO'S,FALSE
Angelo's Pizza House,"303 Saint Patrick Street, Ottawa K1N 5K4",+1 (613) 241-4444,45.4316588,-75.6913001,Restaurant,Dine Out,new,NA,NA,NA,303 SAINT,ANGELO'S PIZZA HOUSE,FALSE
Angry Dragonz,"300 River Road, Ottawa K1V 1H2",+1 (613) 627-0013,45.3203458,-75.6907572,Restaurant,Dine Out,new,NA,NA,NA,300 RIVER,ANGRY DRAGONZ,TRUE
Angry Dragonz,"300 River Road, Ottawa, ON K1V 1H2",NA,45.320372,-75.6906756,restaurant,regular,old,0,20180710,NA,300 RIVER,ANGRY DRAGONZ,TRUE
Angry Dragonz Restaurant,"300 River Road, Ottawa K1V 1H2",+1 (613) 627-0013,45.3203505,-75.6928134,Restaurant,Dine Out,new,NA,NA,NA,300 RIVER,ANGRY DRAGONZ RESTAURANT,FALSE
Anna,"91 Holland Avenue, Ottawa K1Y 0Y1",+1 (613) 759-8472,45.4006833333,-75.7324666667,Restaurant,Dine Out,new,NA,NA,NA,91 HOLLAND,ANNA,FALSE
ANNA THAI,91 HOLLAND AVENUE,NA,45.40063477,-75.73232269,restaurant,regular,old,0,20180706,NA,91 HOLLAND,ANNA THAI,FALSE
Anthony's,"1218 Wellington Street West, Ottawa K1Y 2Z8",+1 (613) 695-8669,45.4001527778,-75.7308194444,Restaurant,Dine Out,new,NA,NA,NA,1218 WELLINGTON,ANTHONY'S,FALSE
Anthony’s,"1218 Wellington Street W, Ottawa, ON K1Y 2Z7",NA,45.4000444,-75.7307508,restaurant,regular,old,0,20180710,NA,1218 WELLINGTON,ANTHONY’S,FALSE
Anthony’s Pizza,"753 Bank Street, Ottawa, ON K1S 3V3",NA,45.4041714,-75.6887442,restaurant,regular,old,0,20180710,NA,753 BANK,ANTHONY’S PIZZA,FALSE
Antipazzo Italian Plates and Wine,"1091 Bank Street, Ottawa K1S 0R8",+1 (613) 730-5672,45.3941559,-75.6833199,Restaurant,Dine Out,new,NA,NA,NA,1091 BANK,ANTIPAZZO ITALIAN PLATES AND WINE,FALSE
Aperitivo,"655 Kanata Avenue, Unit L2, Ottawa K2T 1H6",+1 (613) 592-0004,45.3100277778,-75.9096972222,Restaurant,Dine Out,new,NA,NA,NA,655 KANATA,APERITIVO,FALSE
Arby's,"474 Hazledean Road, Ottawa K2L 4E5",+1 (613) 831-3030,45.2973027778,-75.8888388889,Restaurant,Dine Out,new,NA,NA,NA,474 HAZLEDEAN,ARBY'S,FALSE
ARBYS,474 HAZELDEAN ROAD,NA,45.29732895,-75.88865662,fast food,regular,old,0,20180706,50,474 HAZELDEAN,ARBYS,FALSE
ARC LOUNGE,140-1 SLATER STREET,NA,45.42086411,-75.69636536,restaurant,regular,old,0,20180706,NA,1401 SLATER,ARC LOUNGE,FALSE
ARC Lounge,"Arc The Hotel, 140 Slater Street, Ottawa K1P 5H6",+1 (613) 238-9998,45.4205972222,-75.6971138889,Restaurant,Dine Out,new,NA,NA,NA,NA,ARC LOUNGE,FALSE
ARIANA KABOB RESTAURANT,2677 ALTA VISTA,NA,45.37246323,-75.66225433,restaurant,regular,old,0,20180706,NA,2677 ALTA,ARIANA KABOB RESTAURANT,FALSE
Ariana Restaurant,"2677 Alta Vista Drive, Ottawa K1V 7T4",+1 (613) 731-0666,45.3734558,-75.6625008,Restaurant,Dine Out,new,NA,NA,NA,2677 ALTA,ARIANA RESTAURANT,FALSE
Ariey,"419 McArthur Avenue, Ottawa K1K 1G5",+1 (613) 695-5594,45.432454,-75.647651,Restaurant,Dine Out,new,NA,NA,NA,419 MCARTHUR,ARIEY,FALSE
Arlington Five,"5 Arlington Street, Ottawa K2P 1C1",+1 (613) 233-7959,45.410078,-75.692872,Restaurant,Dine Out,new,NA,NA,NA,5 ARLINGTON,ARLINGTON FIVE,TRUE
Arlington Five,"5 Arlington Avenue, Ottawa, ON K2P 1C1",NA,45.4101361,-75.6929269,restaurant,regular,old,0,20180710,NA,5 ARLINGTON,ARLINGTON FIVE,TRUE
Armada Lounge,"23 York St, Ottawa, ON K1N 5S7",NA,45.4281421,-75.6945443,restaurant,nightlife,old,0,201806,NA,23 YORK,ARMADA LOUNGE,FALSE
Aroma Espresso Bar,Unit 109 — 200 Marché Way K1S 3W7,+1 (613) 223-4747,45.400391,-75.683628,Restaurant,Dine Out,new,NA,NA,NA,NA,AROMA ESPRESSO BAR,FALSE
Aroma Meze,"239 Nepean Street, Ottawa K2P 0B7",+1 (613) 232-1377,45.4167027778,-75.6995,Restaurant,Dine Out,new,NA,NA,NA,239 NEPEAN,AROMA MEZE,FALSE
AROMA PIZZA,6004 VOYAGEUR DRIVE,NA,45.47577286,-75.54830933,fast food,regular,old,0,20180706,45,6004 VOYAGEUR,AROMA PIZZA,FALSE
Aroma Pizzeria,"6004 Voyageur Drive, Ottawa K1C 2K1",+1 (613) 824-9400,45.47585,-75.5482166667,Restaurant,Dine Out,new,NA,NA,NA,6004 VOYAGEUR,AROMA PIZZERIA,FALSE
AROMA SMALL PLATES & WINE,239 NEPEAN STREET,NA,45.41676712,-75.6995697,restaurant,regular,old,0,20180706,NA,239 NEPEAN,AROMA SMALL PLATES & WINE,FALSE
Art Haven,"200 Kennevale Drive, Ottawa, ON K2J 6B6",NA,45.2653836,-75.7769071,fast food,regular,old,0,20180726,NA,200 KENNEVALE,ART HAVEN,FALSE
Art Is In Bakery,"250 City Centre Avenue, Unit 112, Ottawa K1R 1C7",+1 (613) 695-1226,45.4079805556,-75.7184,Restaurant,Dine Out,new,NA,NA,NA,250 CITY,ART IS IN BAKERY,TRUE
ART IS IN BAKERY,250 CITY CENTRE AVENUE,NA,45.40810013,-75.71859741,restaurant,regular,old,0,20180706,NA,250 CITY,ART IS IN BAKERY,TRUE
ARTA CAFE,425 MCARTHUR ROAD,NA,45.43246841,-75.64689636,fast food,regular,old,0,20180706,59,425 MCARTHUR,ARTA CAFE,FALSE
Arturo's,"49 Beechwood Avenue, Ottawa K1M 1L9",+1 (613) 321-4613,45.440678,-75.67428,Restaurant,Dine Out,new,NA,NA,NA,49 BEECHWOOD,ARTURO'S,FALSE
ARTURO'S RISTORANTE,49 BEECHWOOD AVENUE,NA,45.44012451,-75.6758728,restaurant,regular,old,0,20180706,NA,49 BEECHWOOD,ARTURO'S RISTORANTE,FALSE
ARUM RESTAURANT,512 BANK ST,NA,45.40995026,-75.69242096,restaurant,regular,old,0,20180706,NA,512 BANK,ARUM RESTAURANT,FALSE
ARZ,"St. Laurent Shopping Centre, 1200 St. Laurent Boulevard, Ottawa K1K 3B8",+1 (613) 746-1015,45.422178099999996,-75.6378913,Restaurant,Dine Out,new,NA,NA,NA,NA,ARZ,FALSE
ARZ FINE LEBANESE CUISINE,305-1200 ST LAURENT BOULEVARD,NA,45.42279053,-75.63780212,fast food,regular,old,0,20180706,147,3051200 ST,ARZ FINE LEBANESE CUISINE,FALSE
Asia Garden,"886 Dynes Road, Ottawa K2C 0G9",+1 (613) 224-7343,45.3700111111,-75.7045527778,Restaurant,Dine Out,new,NA,NA,NA,886 DYNES,ASIA GARDEN,TRUE
ASIA GARDEN,886 DYNES ROAD,NA,45.37002563,-75.70450592,fast food,regular,old,0,20180706,89,886 DYNES,ASIA GARDEN,TRUE
ASIA WOK,2026 TENTH LINE ROAD,NA,45.45868683,-75.48806,fast food,regular,old,0,20180706,190,2026 TENTH,ASIA WOK,FALSE
Asian Alley,"8 Byward Market Square, Ottawa, ON K1N 7A1",NA,45.4285258,-75.6936866,restaurant,regular,old,0,20180710,NA,8 BYWARD,ASIAN ALLEY,FALSE
Asian Bistro‎,"646 Principale Street, Casselman K0A 1M0",+1 (613) 764-2999,45.3081805556,-75.0829,Restaurant,Dine Out,new,NA,NA,NA,646 PRINCIPALE,ASIAN BISTRO‎,FALSE
ASIAN CUISINE CLAYPOT,320 QUEEN STREET,NA,45.41898346,-75.70363617,fast food,regular,old,0,20180706,387,320 QUEEN,ASIAN CUISINE CLAYPOT,FALSE
Asian Cuisine Claypot,"Place de Ville, 320 Queen Street, Lower Level, Ottawa K1R 5A3",+1 (613) 695-9200,45.419362,-75.7046,Restaurant,Dine Out,new,NA,NA,NA,NA,ASIAN CUISINE CLAYPOT,FALSE
ASIAN GOURMET,208-111 ALBERT STREET,NA,45.42166901,-75.69737244,fast food,regular,old,1,20180628,464,208111 ALBERT,ASIAN GOURMET,FALSE
ASIAN GOURMET,240 SPARKS STREET,NA,45.42062378,-75.70197296,fast food,regular,old,1,20180628,464,240 SPARKS,ASIAN GOURMET,FALSE
Asian Gourmet,"C.D. Howe Building, 240 Sparks Street, Lower Level, Ottawa K1A 0H5",+1 (613) 567-2607,45.420444,-75.702031,Restaurant,Dine Out,new,NA,NA,NA,NA,ASIAN GOURMET,FALSE
ASIAN PALACE,3320 MCCARTHY ROAD,NA,45.35047913,-75.67110443,fast food,regular,old,0,20180706,376,3320 MCCARTHY,ASIAN PALACE,FALSE
Asian Palace Ottawa,"3320 McCarthy Road, Ottawa",+1 (613) 731-2828,45.351338,-75.670238,Restaurant,Dine Out,new,NA,NA,NA,3320 MCCARTHY,ASIAN PALACE OTTAWA,FALSE
Asian Stars,"1380 Clyde Avenue, Ottawa K2G 1Y7",+1 (613) 695-2288,45.3597916667,-75.7392583333,Restaurant,Dine Out,new,NA,NA,NA,1380 CLYDE,ASIAN STARS,FALSE
Asian Stars Restaurant,"1380 Clyde Avenue, Ottawa, ON K2G 3H9",NA,45.3596531,-75.7393448,restaurant,regular,old,0,20180710,NA,1380 CLYDE,ASIAN STARS RESTAURANT,FALSE
Atari,"297 Dalhousie Street, Ottawa, ON K1N 7E5",+1 (613) 422-8877,45.429728,-75.691734,Restaurant,Dine Out,new,NA,NA,NA,297 DALHOUSIE,ATARI,TRUE
Atari,"297 Dalhousie St, Ottawa, ON K1N 7E5",NA,45.4298565,-75.6917125,restaurant,nightlife,old,0,201806,NA,297 DALHOUSIE,ATARI,TRUE
Atelier,"540 Rochester Street, Ottawa K1A 0E4",+1 (613) 321-3537,45.399558,-75.706405,Restaurant,Dine Out,new,NA,NA,NA,540 ROCHESTER,ATELIER,FALSE
ATELIER INC.,540 ROCHESTER STREET,NA,45.39958572,-75.70648193,restaurant,regular,old,0,20180706,NA,540 ROCHESTER,ATELIER INC.,FALSE
ATHEN'S GRILL,2150 ROBERTSON ROAD,NA,45.32017136,-75.83689117,restaurant,regular,old,0,20180706,NA,2150 ROBERTSON,ATHEN'S GRILL,FALSE
Athens Grill,"150 Robertson Road, Ottawa K2H 8R2",+1 (613) 288-0134,45.3193027778,-75.8365472222,Restaurant,Dine Out,new,NA,NA,NA,150 ROBERTSON,ATHENS GRILL,FALSE
Atomic Rooster,"303 Bank Street, Ottawa K2P 1X7",+1 (613) 569-1000,45.4150305556,-75.6958305556,Restaurant,Dine Out,new,NA,NA,NA,303 BANK,ATOMIC ROOSTER,TRUE
ATOMIC ROOSTER,303 BANK STREET,NA,45.41502762,-75.69594574,restaurant,regular,old,0,20180706,NA,303 BANK,ATOMIC ROOSTER,TRUE
Aulde Dubliner & Pour House,"62 William Street, Ottawa K1N 7A3",+1 (613) 241-0066,45.427027,-75.691808,Restaurant,Dine Out,new,NA,NA,NA,62 WILLIAM,AULDE DUBLINER & POUR HOUSE,FALSE
Authentic Vietnamese Pho House,"Greenbank Hunt Club Centre, 250 Greenbank Road, Ottawa K2H 1E9",+1 (613) 695-8388,45.3252666667,-75.7795416667,Restaurant,Dine Out,new,NA,NA,NA,NA,AUTHENTIC VIETNAMESE PHO HOUSE,FALSE
AUTHENTIC VIETNAMESE PHO HOUSE,250-2A GREENBANK ROAD,NA,45.32448196,-75.78009033,restaurant,regular,old,0,20180706,NA,NA,AUTHENTIC VIETNAMESE PHO HOUSE,FALSE
Avant-Garde Bar,"135 1/2 Besserer Street, Ottawa K1N 6A7",+1 (613) 321-8908,45.426649,-75.688948,Restaurant,Dine Out,new,NA,NA,NA,135 12,AVANT-GARDE BAR,FALSE
Avant Garde Bar And Gift Store,"135 Besserer Street, Ottawa, ON K1N 6A7, Canada",NA,45.426756,-75.688542,restaurant,nightlife,old,0,201806,NA,135 BESSERER,AVANT GARDE BAR AND GIFT STORE,FALSE
B Cafe,"525 Legget Drive, Kanata, ON K2K 2W2",NA,45.3482179,-75.9182498,fast food,regular,old,0,20180726,NA,525 LEGGET,B CAFE,FALSE
Baan Thai,"261 Centrepointe Drive, Ottawa K2G 6E8",+1 (613) 226-7604,45.3390388889,-75.7715833333,Restaurant,Dine Out,new,NA,NA,NA,261 CENTREPOINTE,BAAN THAI,FALSE
BAAN THAI RESTAURANT,261 CENTREPOINTE DRIVE,NA,45.33906937,-75.77165985,restaurant,regular,old,0,20180706,NA,261 CENTREPOINTE,BAAN THAI RESTAURANT,FALSE
Bab el Hara Cafe,"1818 Bank Street, Ottawa K1V 7Y6",+1 (343) 700-1442,45.3714435,-75.6641326,Restaurant,Dine Out,new,NA,NA,NA,1818 BANK,BAB EL HARA CAFE,FALSE
Bab El Hara Cafe and Shawarma,"257 McArthur Avenue, Ottawa K1L 6P3",+1 (613) 695-8955,45.4317,-75.658334,Restaurant,Dine Out,new,NA,NA,NA,257 MCARTHUR,BAB EL HARA CAFE AND SHAWARMA,FALSE
Babbo's Cucina,"1160 Beaverwood Road, Ottawa K4M 1L6",+1 (613) 692-6100,45.2238388889,-75.6847833333,Restaurant,Dine Out,new,NA,NA,NA,1160 BEAVERWOOD,BABBO'S CUCINA,FALSE
Babi’s Restaurant,"21 Nadolny Sachs Private, Ottawa, ON K2A 1R9",NA,45.3759104,-75.7517995,restaurant,regular,old,0,20180710,NA,21 NADOLNY,BABI’S RESTAURANT,FALSE
Babylon,"317 Bank Street, Ottawa K2P 1X9",+1 (613) 594-0003,45.414536,-75.695528,Restaurant,Drinks and Nightlife,new,NA,NA,NA,317 BANK,BABYLON,TRUE
Babylon,"317 Bank Street, Ottawa, ON K2P 1X7, Canada",NA,45.414637,-75.695675,nightlife,nightlife,old,0,20180706,NA,317 BANK,BABYLON,TRUE
Babylon Cafe,"270 Albert Street, Floor B1, Ottawa K1P 5G8",+1 (613) 565-2233,45.419416,-75.701338,Restaurant,Dine Out,new,NA,NA,NA,270 ALBERT,BABYLON CAFE,FALSE
Bac à Frites,"University of Ottawa, 56 University Private, Ottawa K1N 6N5",+1 (613) 234-5454,45.423698,-75.684706,Restaurant,Dine Out,new,NA,NA,NA,NA,BAC À FRITES,FALSE
BACKDROP,160 METCALFE STREET,NA,45.41939926,-75.69456482,restaurant,regular,old,0,20180706,NA,160 METCALFE,BACKDROP,FALSE
Bagan Indian Food,"1980 Ogilvie Road, Gloucester K1J 9L3",+1 (613) 695-9220,45.4320111111,-75.6098333333,Restaurant,Dine Out,new,NA,NA,NA,1980 OGILVIE,BAGAN INDIAN FOOD,FALSE
BAGEL BAGEL,1616 MICHAEL STREET,NA,45.40927505,-75.62559509,fast food,regular,old,0,20180706,405,1616 MICHAEL,BAGEL BAGEL,FALSE
BAGEL RUN,3-2026 TENTH LINE ROAD,NA,45.45855331,-75.48799133,fast food,regular,old,0,20180706,328,32026 TENTH,BAGEL RUN,FALSE
Baja Burger Shack,"100 Greenview Avenue, Ottawa, ON K2B 8J8",NA,45.364223,-75.8019676,restaurant,regular,old,0,20180710,NA,100 GREENVIEW,BAJA BURGER SHACK,FALSE
Baja Burger Shack,"Britannia Beach, 100 Greenview Avenue, Ottawa K2B 8J8",+1 (613) 614-2233,45.3643722222,-75.801675,Restaurant,Dine Out,new,NA,NA,NA,NA,BAJA BURGER SHACK,FALSE
BAJA Grill,"1001 Queen Elizabeth Drive, Ottawa, ON K1S 5K7",NA,45.3964955,-75.7056623,restaurant,regular,old,0,20180710,NA,1001 QUEEN,BAJA GRILL,FALSE
Baja Grill,"Dows Lake Pavillion, 1001 Queen Elizabeth Drive, Ottawa K1S 5K7",+1 (613) 234-8156,45.3963486,-75.7057019,Restaurant,Dine Out,new,NA,NA,NA,NA,BAJA GRILL,FALSE
Baker's,"Carleton University, University Centre, 1125 Colonel By Drive, Fourth Floor, Ottawa K1S 5B6",+1 (613) 520-5635,45.3836222222,-75.69725,Restaurant,Dine Out,new,NA,NA,NA,NA,BAKER'S,FALSE
Baker Bob's,"74 Little Bridge Street, Mississippi Mills K0A 1A0",+1 (613) 256-7674,45.225589,-76.195465,Restaurant,Dine Out,new,NA,NA,NA,74 LITTLE,BAKER BOB'S,FALSE
BAKER STREET,385 RICHMOND ROAD,NA,45.3912735,-75.75601196,restaurant,regular,old,0,20180706,NA,385 RICHMOND,BAKER STREET,FALSE
Baker Street Cafe,"385 Richmond Road, Ottawa K2A 0E7",+1 (613) 761-7171,45.3912388889,-75.7559361111,Restaurant,Dine Out,new,NA,NA,NA,385 RICHMOND,BAKER STREET CAFE,FALSE
BALTYK DELICATESSEN,935 CARLING ROAD,NA,45.395504,-75.71327972,fast food,regular,old,0,20180706,256,935 CARLING,BALTYK DELICATESSEN,FALSE
BAMBU RESTAURANT,3993 RIVERSIDE DRIVE,NA,45.33287048,-75.69261169,restaurant,regular,old,0,20180706,NA,3993 RIVERSIDE,BAMBU RESTAURANT,FALSE
Bambú Restaurant,"3993 Riverside Drive, Ottawa K1V 1E5",+1 (613) 738-8800,45.3329111111,-75.6927111111,Restaurant,Dine Out,new,NA,NA,NA,3993 RIVERSIDE,BAMBÚ RESTAURANT,FALSE
Banc Sushi,"919 Montreal Road, Ottawa K1K 0S6",+1 (613) 749-0943,45.4468722222,-75.6289888889,Restaurant,Dine Out,new,NA,NA,NA,919 MONTREAL,BANC SUSHI,TRUE
BANC SUSHI,919 MONTREAL ROAD,NA,45.44704056,-75.62901306,restaurant,regular,old,0,20180706,NA,919 MONTREAL,BANC SUSHI,TRUE
Bangkok Thai Garden,"370 Dalhousie Street, Ottawa K1N 7G3",+1 (613) 789-1888,45.427469,-75.690255,Restaurant,Dine Out,new,NA,NA,NA,370 DALHOUSIE,BANGKOK THAI GARDEN,TRUE
BANGKOK THAI GARDEN,370 DALHOUSIE STREET,NA,45.42755127,-75.69026947,restaurant,regular,old,0,20180706,NA,370 DALHOUSIE,BANGKOK THAI GARDEN,TRUE
BANH MI MY HANG VIETNAMESE SUBMARINE & FAST FOOD,788A SOMERSET STREET WEST,NA,45.40969849,-75.70996857,fast food,regular,old,0,20180706,197,NA,BANH MI MY HANG VIETNAMESE SUBMARINE & FAST FOOD,FALSE
Bap By Raon Kitchen,"124 Bank Street, Ottawa, ON K1P 6E5",NA,45.4193147,-75.7004497,restaurant,nightlife,old,0,20180710,NA,124 BANK,BAP BY RAON KITCHEN,FALSE
Bar Acuda,"Mooney's Bay Beach, 2926 Riverside Drive, Ottawa K1V 8W6",+1 (613) 247-4883,45.367959,-75.690762,Restaurant,Dine Out,new,NA,NA,NA,NA,BAR ACUDA,FALSE
Bar Burrito South Nepean,"280 West Hunt Club Road, Unit 3, Ottawa",+1 (613) 225-8777,45.339527,-75.712035,Restaurant,Dine Out,new,NA,NA,NA,280 WEST,BAR BURRITO SOUTH NEPEAN,FALSE
Bar laurel,"1087 Wellington St W, Ottawa, ON K1Y 2Y4, Canada",+1 613 695 5558,45.403145,-75.725589,Restaurant,Dine Out,new,NA,NA,NA,1087 WELLINGTON,BAR LAUREL,TRUE
Bar Laurel,"1087 Wellington St W, Ottawa, ON K1Y 2Y4",NA,45.403213,-75.7257406,restaurant,nightlife,old,0,201806,NA,1087 WELLINGTON,BAR LAUREL,TRUE
Bar Lupulus,"1242 Wellington St W, Ottawa, ON K1Y 3A4",NA,45.3994489,-75.7322566,restaurant,nightlife,old,0,201806,NA,1242 WELLINGTON,BAR LUPULUS,FALSE
Bar Robo,692 Somerset Street West K1R 6P4,+1 (613) 233-7626,45.411003245,-75.706646244,Restaurant,Dine Out,new,NA,NA,NA,692 SOMERSET,BAR ROBO,TRUE
Bar Robo,"692 Somerset Street W, Ottawa, ON K1R 6P3",NA,45.4110151,-75.7064602,fast food,coffee shop,old,0,20180726,NA,692 SOMERSET,BAR ROBO,TRUE
Barbarella's,"340 Queen, Ottawa, ON K1R 5A5, Canada",NA,45.418528,-75.705315,restaurant,nightlife,old,0,201806,NA,340 QUEEN,BARBARELLA'S,FALSE
BARBURRITO,100 BAYSHORE DRIVE,NA,45.34756088,-75.80564117,fast food,regular,old,0,20180706,24,100 BAYSHORE,BARBURRITO,FALSE
BarBurrito,"280 West Hunt Club Road, Unit 2-3, Ottawa K2E 1A5",+1 (613) 241-1234,45.339524,-75.712045,Restaurant,Dine Out,new,NA,NA,NA,280 WEST,BARBURRITO,FALSE
BarBurrito - Hunt Club,"280 W Hunt Club Rd, Ottawa, ON K2E 1A5",NA,45.3395459,-75.711934,fast food,regular,old,0,20180726,NA,280 W,BARBURRITO - HUNT CLUB,FALSE
Barefax,"27 York Street, Ottawa, ON K1N 9J6, Canada",NA,45.427874,-75.694013,restaurant,nightlife,old,0,201806,NA,27 YORK,BAREFAX,FALSE
BARLEY MOW,"1060 Bank Street, Ottawa, ON K1S 3W9",NA,45.349146,-75.924883,restaurant,nightlife,old,1,201806,NA,1060 BANK,BARLEY MOW,FALSE
BARLEY MOW,"1160 Carp Road, Stittsville, ON K2S 0T2",NA,45.2683062,-75.9403861,restaurant,nightlife,old,1,201806,NA,1160 CARP,BARLEY MOW,FALSE
BARLEY MOW,"1481 Greenbank Road, Ottawa, ON K2J 4Y6",NA,45.2740604,-75.7479788,restaurant,nightlife,old,1,201806,NA,1481 GREENBANK,BARLEY MOW,FALSE
BARLEY MOW,"1541 Merivale Rd, Ottawa ON, K2G 5W1",NA,45.3557643,-75.7349647,restaurant,nightlife,old,1,201806,NA,1541 MERIVALE,BARLEY MOW,FALSE
BARLEY MOW,"2034 Tenth Line Road, Ottawa, ON K4A 4X4",NA,45.4584282,-75.4868796,restaurant,nightlife,old,1,201806,NA,2034 TENTH,BARLEY MOW,FALSE
BARLEY MOW,"399 Richmond Road, Ottawa, ON K2A 0E9",NA,45.3911465,-75.7565668,restaurant,nightlife,old,1,201806,NA,399 RICHMOND,BARLEY MOW,FALSE
BARLEY MOW,"700 March Road, Kanata, ON K2K 2R9",NA,45.3501933,-75.9245944,restaurant,nightlife,old,1,201806,NA,700 MARCH,BARLEY MOW,FALSE
Barney's Pizza & Sub,"2843 Dumaurier Avenue, Ottawa K2B 7W3",+1 (613) 596-6666,45.350575,-75.7935194444,Restaurant,Dine Out,new,NA,NA,NA,2843 DUMAURIER,BARNEY'S PIZZA & SUB,FALSE
BARNEYS PIZZA & CONVENIENCE,2843 DUMAURIER AVENUE,NA,45.35053635,-75.79363251,fast food,regular,old,0,20180706,254,2843 DUMAURIER,BARNEYS PIZZA & CONVENIENCE,FALSE
Barrhaven Asian Dragon,"Barrhaven Town Centre, 3777 Strandherd Drive, Ottawa K2J 4B1",+1 (613) 823-1688,45.2683666667,-75.7473666667,Restaurant,Dine Out,new,NA,NA,NA,NA,BARRHAVEN ASIAN DRAGON,FALSE
Barrhaven Vietnamese,"3777 Strandherd Drive, Ottawa K2J 4B1",+1 (613) 825-4567,45.2682027778,-75.7476972222,Restaurant,Dine Out,new,NA,NA,NA,3777 STRANDHERD,BARRHAVEN VIETNAMESE,FALSE
BARRHAVEN VIETNAMESE RESTAURANT,3777 STRANDHERD DRIVE,NA,45.26802444,-75.74756622,restaurant,regular,old,0,20180706,NA,3777 STRANDHERD,BARRHAVEN VIETNAMESE RESTAURANT,FALSE
Barrymore`s Music Hall,"323 Bank Street, Ottawa, ON K2P 1X9, Canada",NA,45.414567,-75.695615,nightlife,nightlife,old,0,20180706,NA,323 BANK,BARRYMORE`S MUSIC HALL,FALSE
Baskin Robbins,"200 Earl Grey Drive, Ottawa K2T 1K4",+1 (613) 592-3535,45.3118583333,-75.9155194444,Restaurant,Dine Out,new,NA,NA,NA,200 EARL,BASKIN ROBBINS,FALSE
Basmati,"373 Somerset Street West, Ottawa K2P 0K1",+1 (613) 233-0303,45.4150873,-75.6970347,Restaurant,Dine Out,new,NA,NA,NA,373 SOMERSET,BASMATI,FALSE
BASSLINE STATION PUB & EATERY,2557 BASELINE ROAD,NA,45.34171677,-75.78699493,restaurant,nightlife,old,0,20180706,NA,2557 BASELINE,BASSLINE STATION PUB & EATERY,FALSE
BATON ROUGE STEAKHOUSE & BAR,"270 W Hunt Club Rd, Ottawa, ON K2E 0B7",NA,45.3395091,-75.7118605,restaurant,regular,old,1,20180713,NA,270 W,BATON ROUGE STEAKHOUSE & BAR,FALSE
BATON ROUGE STEAKHOUSE & BAR,360 ALBERT STREET,NA,45.41814804,-75.70413971,restaurant,nightlife,old,1,20180706,NA,360 ALBERT,BATON ROUGE STEAKHOUSE & BAR,FALSE
BATON ROUGE STEAKHOUSE & BAR,790 EARL GREY DRIVE,NA,45.3106308,-75.90927887,restaurant,nightlife,old,1,20180706,NA,790 EARL,BATON ROUGE STEAKHOUSE & BAR,FALSE
Bâton Rouge Steakhouse & Bar,"270 W Hunt Club Road, Ottawa K2E 0B7",+1 (613) 224-2570,45.339651,-75.711135,Restaurant,Dine Out,new,NA,NA,NA,270 W,BÂTON ROUGE STEAKHOUSE & BAR,FALSE
Bâton Rouge Steakhouse & Bar,"790 Earl Grey Drive, Unit M3, Kanata K2T 1H8",+1 (613) 591-3655,45.3104944444,-75.9092638889,Restaurant,Dine Out,new,NA,NA,NA,790 EARL,BÂTON ROUGE STEAKHOUSE & BAR,FALSE
Bay Rock Cafe,"2446 Bank Street, Ottawa, ON K1V",NA,45.3527295,-75.6469545,restaurant,regular,old,0,20180726,NA,2446 BANK,BAY ROCK CAFE,FALSE
Bay Rock Café,"2446 Bank Street, Ottawa, ON K1V 1A8",+1 (613) 683-3380,45.352941,-75.646903,Restaurant,Dine Out,new,NA,NA,NA,2446 BANK,BAY ROCK CAFÉ,FALSE
Bazille,"50 Rideau St, Ottawa, ON K1N 9J7",NA,45.4251195,-75.6917194,restaurant,regular,old,0,20180710,NA,50 RIDEAU,BAZILLE,FALSE
Bazille,500-50 Rideau Street K1N 9J7,+1 (613) 788-6110: +1 (613) 788-6110,45.4245850955,-75.6899539828,Restaurant,Dine Out,new,NA,NA,NA,50050 RIDEAU,BAZILLE,FALSE
Beach House Bistro Bar,"2926 Riverside Drive, Ottawa, ON K1V",NA,45.3679398,-75.6896572,restaurant,nightlife,old,0,20180710,NA,2926 RIVERSIDE,BEACH HOUSE BISTRO BAR,FALSE
Beachconers Microcreamery,"273 Britannia Road, Ottawa, ON K2B 6W7",NA,45.3656178,-75.7960952,fast food,coffee shop,old,0,20180726,NA,273 BRITANNIA,BEACHCONERS MICROCREAMERY,FALSE
BeaverTails,"69 George Street, Ottawa K1N 1K1",+1 (613) 241-1230,45.4273805556,-75.6917944444,Restaurant,Dine Out,new,NA,NA,NA,69 GEORGE,BEAVERTAILS,FALSE
