rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,phone,chain,nems_code,num_name,name_word,update_date
146,Capital Buns Bakery,"2440 Bank Street, Ottawa, ON K1V 8S1",specialty,bakery,South Keys - Greenboro West,45.3535284,-75.6481363,new,NA,NA,NA,NA,NA,2021-08-26
147,Capital Diner,"164 Laurier Avenue W, Ottawa, ON K1P 5J4",specialty,deli meat cheese,Centretown,45.4203023,-75.6942268,new,NA,NA,NA,NA,NA,2021-08-26
148,Carb Free Baking Co.,"52 Antares Dr, Ottawa, ON K2E 7Z1",specialty,bakery,Hunt Club South Industrial,45.3310377,-75.7103622,new,NA,NA,NA,NA,NA,2021-08-26
149,Cards & Mags Plus,"25 McArthur Ave, Vanier, ON K1L 6R3",convenience,regular,Vanier South,45.4313724,-75.667942,new,NA,NA,NA,NA,NA,2021-08-26
150,Carmelito,"354 Preston Street, Ottawa, ON K1S 4M7",specialty,bakery,West Centretown,45.4017854,-75.7105634,new,NA,NA,NA,NA,NA,2021-08-26
151,Carmelito Cafe,"605 Longfields Drive, Ottawa, ON K2J 4X1",specialty,bakery,Old Barrhaven East,45.2849643,-75.7448265,new,NA,NA,NA,NA,NA,2021-08-26
152,Carp Bakery,"461 Donald B Munro Drive, Ottawa, ON K0A 1L0",specialty,bakery,Carp,45.3447291,-76.0380015,new,NA,NA,NA,NA,NA,2021-08-26
153,Carson Fresh Grocer | Halal Meat and Bangladeshi Fish,"876 Montreal Rd, Ottawa, ON K1K 4L3",grocery,small,Carson Grove - Carson Meadows,45.4457968,-75.6301564,new,NA,NA,NA,NA,NA,2021-08-26
154,Casa Dei Panini,"52 Antares Drive, Ottawa, ON K2E 7Z1",specialty,deli meat cheese,Hunt Club South Industrial,45.3310377,-75.7103622,new,NA,NA,NA,NA,NA,2021-08-26
155,Casa Nicastro Delicatessen,"304 Preston St, Ottawa, ON",grocery,small,West Centretown,45.4034261,-75.7113838,new,NA,NA,NA,NA,NA,2021-08-26
156,Cassis Gelato et Sorbet Maison,"68 Rue Principale, Gatineau, QC J9H 3M6",specialty,bakery,(None),45.3945144,-75.8478468,new,NA,NA,NA,NA,NA,2021-08-26
157,Ceci Cela Convenient Store,"50 O'connor St, Ottawa, ON K1P 6L2",convenience,regular,Centretown,45.4208307,-75.6989356,new,NA,NA,NA,NA,NA,2021-08-26
158,Cedars & Co. Food Market,"1255 Bank St, Ottawa, ON",grocery,large,Old Ottawa South,45.3909623,-75.6798999,new,NA,NA,NA,NA,NA,2021-08-26
159,Cedars & Co. Food Market,"1793 Kilborn Ave, Ottawa, ON K1H 6N2",grocery,large,Playfair Park - Lynda Park - Guildwood Estates,45.3880921,-75.6452686,new,NA,NA,NA,NA,NA,2021-08-26
160,Centrale Bergham,"2208 St Joseph Boulevard, Ottawa, ON K1C 1E8",specialty,deli meat cheese,Orléans Village - Chateauneuf,45.4671816,-75.5324357,new,NA,NA,NA,NA,NA,2021-08-26
161,Centrepointe Cafe & Deli,"117 Centrepointe Drive, Nepean, ON K2G 5X3",specialty,deli meat cheese,Centrepointe,45.3429403,-75.7624942,new,NA,NA,NA,NA,NA,2021-08-26
162,ChÃƒÂ¢teau Pastry,"1600 Walkley Road, Ottawa, ON K1V 6P5",specialty,bakery,Ledbury - Heron Gate - Ridgemont,45.3768759,-75.645979,new,NA,NA,NA,NA,NA,2021-08-26
163,Charlies Groceteria,"220 Carruthers Avenue, Ottawa, ON",grocery,small,Hintonburg - Mechanicsville,45.4043024,-75.7281375,new,NA,NA,NA,NA,NA,2021-08-26
164,Chateau Bakery & Pastry,"87 Sparks Street, Ottawa, ON K1P 5A5",specialty,bakery,Centretown,45.4230608,-75.6971851,new,NA,NA,NA,NA,NA,2021-08-26
165,Cheesecake Factory,"8555 Campeau Drive, Ottawa, ON K2T 0K5",specialty,bakery,Kanata Lakes - Arcardia,45.3058837,-75.923067,new,NA,NA,NA,NA,NA,2021-08-26
166,Chenoy's,"120 Blvd De L'hopital, Gatineau, QC J8T 8M2",specialty,deli meat cheese,(None),45.4810589,-75.6866854,new,NA,NA,NA,NA,NA,2021-08-26
167,Chez FranÃƒÂ§ois - Plaisirs de Provence,"427 Richmond Road, Ottawa, ON K2A 0G2",specialty,bakery,Westboro,45.390155,-75.7580499,new,NA,NA,NA,NA,NA,2021-08-26
168,Chez Lucien,"137 Murray St, Ottawa, ON K1N 5M7",specialty,bakery,Byward Market,45.4304809,-75.692001200000007,new,NA,NA,NA,NA,NA,2021-08-26
169,Chocolats Favoris,"180 Vanguard Drive, Orleans, ON K4A 0T8",specialty,bakery,Portobello South,45.4575587,-75.48667,new,NA,NA,NA,NA,NA,2021-08-26
170,Christopher's Meat Market,"6146 Perth St, Richmond, ON K0A 2Z0",grocery,small,Richmond,45.1935776,-75.8394527,new,NA,NA,NA,NA,NA,2021-08-26
171,Chuck's Deli & Convenience,"100 Trainyards Drive, Ottawa, ON K1G 3S5",convenience,regular,East Industrial,45.4125374,-75.6466372,new,NA,NA,NA,NA,NA,2021-08-26
172,Cinnabon,"100 Bayshore Drive, Nepean, ON K2B 8C1",specialty,bakery,Bayshore - Belltown,45.347237,-75.8068316,new,NA,NA,NA,NA,NA,2021-08-26
173,Cinnaholic,"900 Exhibition Way, Ottawa, ON K1S 5J3",specialty,bakery,Glebe - Dows Lake,45.3990284,-75.6847387,new,NA,NA,NA,NA,NA,2021-08-26
174,Circle K,"9061 County Road 17, ROCKLAND, Canada",convenience,gas station,(None),45.5454896,-75.3017648,new,NA,NA,NA,NA,NA,2021-08-26
175,Circle K,"385 Tompkins Ave., ORLEANS, Canada",convenience,regular,Queenswood Heights,45.4774353,-75.4985302,new,NA,NA,NA,NA,NA,2021-08-26
176,Circle K,"1980 St. Joseph Blvd., ORLEANS, Canada",convenience,gas station,Chapel Hill North,45.4635594,-75.5404122,new,NA,NA,NA,NA,NA,2021-08-26
177,Circle K,"1600 Forest Valley Drive, ORLEANS, Canada",convenience,gas station,Chapel Hill North,45.4488546,-75.535982,new,NA,NA,NA,NA,NA,2021-08-26
178,Circle K,"2075 Montreal RD, OTTAWA, Canada",convenience,gas station,Rothwell Heights - Beacon Hill North,45.4480417,-75.5939711,new,NA,NA,NA,NA,NA,2021-08-26
179,Circle K,"437 St. Laurent Blvd., OTTAWA, Canada",convenience,regular,Manor Park,45.4473684,-75.6498646,new,NA,NA,NA,NA,NA,2021-08-26
180,Circle K,"598 Montreal Road, OTTAWA, Canada",convenience,regular,Overbrook - McArthur,45.4421259,-75.6429469,new,NA,NA,NA,NA,NA,2021-08-26
181,Circle K,"80 Madawaska Street, ARNPRIOR, Canada",convenience,regular,(None),45.4347485,-76.3555146,new,NA,NA,NA,NA,NA,2021-08-26
182,Circle K,"2672 Innes Rd., GLOUCESTER, Canada",convenience,regular,Blackburn Hamlet,45.4320149,-75.56268,new,NA,NA,NA,NA,NA,2021-08-26
183,Circle K,"2063 Meadowbrook Rd., GLOUCESTER, Canada",convenience,regular,Pineview,45.427358,-75.6013072,new,NA,NA,NA,NA,NA,2021-08-26
184,Circle K,"395 Daniel St, South, ARNPRIOR, Canada",convenience,gas station,(None),45.423815,-76.3692219,new,NA,NA,NA,NA,NA,2021-08-26
185,Circle K,"1494 Innes RD, GLOUCESTER, Canada",convenience,gas station,East Industrial,45.4146989,-75.6045069,new,NA,NA,NA,NA,NA,2021-08-26
186,Circle K,"1023 Wellington Street, OTTAWA, Canada",convenience,regular,Hintonburg - Mechanicsville,45.4047842,-75.723925,new,NA,NA,NA,NA,NA,2021-08-26
187,Circle K,"256 Richmond Rd., OTTAWA, Canada",convenience,gas station,Westboro,45.393417,-75.750335,new,NA,NA,NA,NA,NA,2021-08-26
188,Circle K,"2213 Arch St., OTTAWA, Canada",convenience,regular,Elmvale - Canterbury,45.3895238,-75.6304321,new,NA,NA,NA,NA,NA,2021-08-26
189,Circle K,"1970 Walkley RD, OTTAWA, Canada",convenience,gas station,South Keys - Greenboro West,45.3829499,-75.6307122,new,NA,NA,NA,NA,NA,2021-08-26
190,Circle K,"1600 Bank ST, OTTAWA, Canada",convenience,gas station,Billings Bridge - Alta Vista,45.3781328,-75.6677458,new,NA,NA,NA,NA,NA,2021-08-26
191,Circle K,"1859 Carling Ave., OTTAWA, Canada",convenience,gas station,Laurentian,45.3762849,-75.7573774,new,NA,NA,NA,NA,NA,2021-08-26
192,Circle K,"1420 Walkley Road, OTTAWA, Canada",convenience,regular,Ledbury - Heron Gate - Ridgemont,45.3734543,-75.6535618,new,NA,NA,NA,NA,NA,2021-08-26
193,Circle K,"780 Baseline Rd., OTTAWA, Canada",convenience,regular,Skyline - Fisher Heights,45.3705807,-75.7172098,new,NA,NA,NA,NA,NA,2021-08-26
194,Circle K,"2100 Hunt Club RD, OTTAWA, Canada",convenience,gas station,Greenboro East,45.3640141,-75.6196172,new,NA,NA,NA,NA,NA,2021-08-26
195,Circle K,"1827 Baseline Rd., OTTAWA, Canada",convenience,regular,Braemar Park - Bel Air Heights - Copeland Park,45.3548571,-75.7559696,new,NA,NA,NA,NA,NA,2021-08-26
196,Circle K,"1584 Merivale RD, NEPEAN, Canada",convenience,gas station,Cityview - Crestview - Meadowlands,45.3502812,-75.7336488,new,NA,NA,NA,NA,NA,2021-08-26
197,Circle K,"1402 Highgate Street, OTTAWA, Canada",convenience,regular,Iris - Queensway Terrance South,45.3489085,-75.7698565,new,NA,NA,NA,NA,NA,2021-08-26
198,Circle K,"4000 Bridle Path, GLOUCESTER, Canada",convenience,regular,Emerald Woods - Sawmill Creek,45.3483871,-75.6457041,new,NA,NA,NA,NA,NA,2021-08-26
199,Circle K,"3705 Riverside DR, OTTAWA, Canada",convenience,gas station,Hunt Club Woods - Quintarra - Revelstoke,45.3426999,-75.6904138,new,NA,NA,NA,NA,NA,2021-08-26
200,Circle K,"479 March RD, KANATA, Canada",convenience,gas station,Brookside - Briarbrook - Morgan's Grant,45.3423152,-75.9171222,new,NA,NA,NA,NA,NA,2021-08-26
201,Circle K,"2545 Baseline RD, OTTAWA, Canada",convenience,gas station,Iris - Queensway Terrance South,45.3421276,-75.7863083,new,NA,NA,NA,NA,NA,2021-08-26
202,Circle K,"1545 Woodroffe Ave., NEPEAN, Canada",convenience,gas station,Tanglewood,45.3343192,-75.7517676,new,NA,NA,NA,NA,NA,2021-08-26
203,Circle K,"2162 Prince Of Wales DR, NEPEAN, Canada",convenience,gas station,Hunt Club South Industrial,45.3333553,-75.7018235,new,NA,NA,NA,NA,NA,2021-08-26
204,Circle K,"1856 Robertson RD, OTTAWA, Canada",convenience,gas station,Bells Corners East,45.3271403,-75.8197411,new,NA,NA,NA,NA,NA,2021-08-26
205,Circle K,"299 Greenbank Rd., NEPEAN, Canada",convenience,gas station,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.3237882,-75.7773955,new,NA,NA,NA,NA,NA,2021-08-26
206,Circle K,"418 Moodie Drive, NEPEAN, Canada",convenience,regular,Bells Corners West,45.3208341,-75.8331709,new,NA,NA,NA,NA,NA,2021-08-26
207,Circle K,"715 Limoges Road, LIMOGES, Canada",convenience,gas station,(None),45.3184163,-75.2443258,new,NA,NA,NA,NA,NA,2021-08-26
208,Circle K,"501 Terry Fox DR, KANATA, Canada",convenience,gas station,Kanata Lakes - Arcardia,45.3100283,-75.918045,new,NA,NA,NA,NA,NA,2021-08-26
209,Circle K,"401 Hazeldean RD, KANATA, Canada",convenience,gas station,Katimavik - Hazeldean,45.3041528,-75.8776654,new,NA,NA,NA,NA,NA,2021-08-26
210,Circle K,"44 Edgewater ST, KANATA, Canada",convenience,gas station,Katimavik - Hazeldean,45.2975093,-75.9009396,new,NA,NA,NA,NA,NA,2021-08-26
211,Circle K,"62 Stonehaven, KANATA, Canada",convenience,regular,Bridlewood - Emerald Meadows,45.2923085,-75.8578066,new,NA,NA,NA,NA,NA,2021-08-26
212,Circle K,"4184 Spratt Road, Unit 1, OTTAWA, Canada",convenience,regular,Riverside South - Leitrim,45.2831629,-75.6855826,new,NA,NA,NA,NA,NA,2021-08-26
213,Circle K,"3580 Strandherd RD, OTTAWA, Canada",convenience,gas station,Old Barrhaven East,45.2746008,-75.7385337,new,NA,NA,NA,NA,NA,2021-08-26
214,Circle K,"5525 Appleton Side Road, ALMONTE, Canada",convenience,gas station,(None),45.2367095,-76.1792507,new,NA,NA,NA,NA,NA,2021-08-26
215,Circle K,"86 Bridge St., ALMONTE, Canada",convenience,regular,(None),45.2243153,-76.1950639,new,NA,NA,NA,NA,NA,2021-08-26
216,Circle K,"6138 Perth Street, RICHMOND, Canada",convenience,regular,Richmond,45.1938724,-75.8389807,new,NA,NA,NA,NA,NA,2021-08-26
217,Circle K,"324 COLEMAN ST, OTTAWA, US",convenience,gas station,(None),45.1395484,-76.1276438,new,NA,NA,NA,NA,NA,2021-08-26
218,Circle K,"10483 HWY 7, CALETON PLACE, Canada",convenience,gas station,(None),45.1324077,-76.1211595,new,NA,NA,NA,NA,NA,2021-08-26
219,Circle K,"542 St. Lawrence St., WINCHESTER, Canada",convenience,regular,(None),45.0905082,-75.3523885,new,NA,NA,NA,NA,NA,2021-08-26
220,Cobs Bread,"3161 Strandherd Crossing, Ottawa, ON K2J 5N1",specialty,bakery,Chapman Mills,45.274029,-75.719344,new,NA,NA,NA,NA,NA,2021-08-26
221,COBS Bread,"4-3890 Innes Road, Ottawa, ON K1W 1K9",specialty,bakery,Chapel Hill South,45.4535451,-75.5084902,new,NA,NA,NA,NA,NA,2021-08-26
222,Continental Delicatessen,"57 York Street, Ottawa, ON K1N 9B7",grocery,small,Byward Market,45.4283345,-75.6927514,new,NA,NA,NA,NA,NA,2021-08-26
223,Convenience Store Best Service,"2249 Carling Ave, Ottawa, ON K2B 7E9",convenience,regular,Carlingwood West - Glabar Park - McKellar Heights,45.3692691,-75.7744008,new,NA,NA,NA,NA,NA,2021-08-26
224,Convenience Store Remac,"487 Cumberland Street, Ottawa, ON K1N 7K1",convenience,regular,Sandy Hill,45.4262919,-75.6859216,new,NA,NA,NA,NA,NA,2021-08-26
225,Convinience Maximum,"11 Springfield Road, Ottawa, ON K1M 1C8",convenience,regular,Lindenlea - New Edinburgh,45.4402613,-75.6765958,new,NA,NA,NA,NA,NA,2021-08-26
226,Corner Kitchen,"200 Kent Street, Ottawa, ON K2P 2J8",specialty,bakery,Centretown,45.41714,-75.7014594,new,NA,NA,NA,NA,NA,2021-08-26
227,Costco,"1405 Blair Towers Place, Ottawa, ON",grocery,large,Beacon Hill South - Cardinal Heights,45.4349421,-75.6034548,new,NA,NA,NA,NA,NA,2021-08-26
228,Costco,"1900 Cyrville Rd, K1B 1A5 Ottawa",grocery,large,East Industrial,45.4151698,-75.6033867,new,NA,NA,NA,NA,NA,2021-08-26
229,Costco,"1849 Merivale Rd, K2G 1E3 Ottawa",grocery,large,Hunt Club South Industrial,45.3377624,-75.7224261,new,NA,NA,NA,NA,NA,2021-08-26
230,Costco,"770 Silver Seven Rd, K2V 0A1 Kanata",grocery,large,Katimavik - Hazeldean,45.3026258,-75.9131164,new,NA,NA,NA,NA,NA,2021-08-26
231,Costco,"4315 Strandherd Dr, K2J 6E5 Ottawa",grocery,large,Stonebridge - Half Moon Bay - Heart's Desire,45.2684597,-75.7843783,new,NA,NA,NA,NA,NA,2021-08-26
232,Cote Poultry,"2770 Lancaster Road, Ottawa, ON",grocery,small,East Industrial,45.395577,-75.606277,new,NA,NA,NA,NA,NA,2021-08-26
233,Couche-Tard,"175 Avenue LÃƒÂ©pine, Buckingham, CA",convenience,gas station,(None),45.5758929,-75.400335,new,NA,NA,NA,NA,NA,2021-08-26
234,Country Style,"340 Laurier Ave W, Ottawa, ON K1P 5K3",convenience,regular,Centretown,45.4179829,-75.6998984,new,NA,NA,NA,NA,NA,2021-08-26
235,County Line,"685 River Rd, Gloucester, ON K1V 2G2",grocery,small,Riverside South - Leitrim,45.2701673,-75.6978273,new,NA,NA,NA,NA,NA,2021-08-26
236,County Line Arnprior,"150 Madawaska Boulevard, Arnprior, ON",convenience,regular,(None),45.43355,-76.3432962,new,NA,NA,NA,NA,NA,2021-08-26
237,Crosswinds Convenience,"641 Bathgate Dr, Ottawa, ON K1K 3Y3",convenience,regular,Carson Grove - Carson Meadows,45.4465282,-75.6241498,new,NA,NA,NA,NA,NA,2021-08-26
238,Cummings Convenience Store,"969 Cummings Ave, Gloucester, ON K1J 7R9",convenience,regular,Overbrook - McArthur,45.4320779,-75.6344962,new,NA,NA,NA,NA,NA,2021-08-26
239,Cupcake Lounge,"6 Byward Market Square, Ottawa, ON K1N 9B8",specialty,bakery,Byward Market,45.4285137,-75.6937187,new,NA,NA,NA,NA,NA,2021-08-26
240,D'Cake,"2054 Baffin Avenue, Ottawa, ON K1H 5X3",specialty,bakery,Billings Bridge - Alta Vista,45.3916697,-75.6530232,new,NA,NA,NA,NA,NA,2021-08-26
241,DÃƒÂ©lice Royal,"1600 Forest Valley Drive, Ottawa, ON K1C 6X7",specialty,bakery,Chapel Hill North,45.4488546,-75.535982,new,NA,NA,NA,NA,NA,2021-08-26
242,Daily Convenience,"1220 Merivale Rd, Ottawa, ON K1Z 8P2",convenience,regular,Civic Hospital-Central Park,45.3717162,-75.7335133,new,NA,NA,NA,NA,NA,2021-08-26
243,Daisy Mart Beckers,"906 Shefford Road, Gloucester, ON K1J 6X4",convenience,regular,Rothwell Heights - Beacon Hill North,45.4523899,-75.5899417,new,NA,NA,NA,NA,NA,2021-08-26
244,Damas Supermarket,"3033 Carling Avenue, Ottawa, ON",grocery,small,Bayshore - Belltown,45.3550822,-75.8063329,new,NA,NA,NA,NA,NA,2021-08-26
245,Dao Bake & Sip Cafe,"1558 Merivale Road, Ottawa, ON K2G 3J9",specialty,bakery,Cityview - Crestview - Meadowlands,45.3528521,-75.7354312,new,NA,NA,NA,NA,NA,2021-08-26
246,Darvesh Gas Grocery LCBO & Beer Store,"3084 Kinburn Side Road, Kinburn, ON K0A 2H0",convenience,gas station,Kinburn,45.391489,-76.1885617,new,NA,NA,NA,NA,NA,2021-08-26
247,Deli Du Marche,"425 La Verendrye Blvd E, Gatineau, QC J8R 2W8",specialty,deli meat cheese,(None),45.5019607,-75.641189,new,NA,NA,NA,NA,NA,2021-08-26
248,Deli Du Marche,"320 Saint-Joseph Blvd, Gatineau, QC J8Y 3Y8",specialty,deli meat cheese,(None),45.4414769,-75.7319311,new,NA,NA,NA,NA,NA,2021-08-26
249,Deli Express,"177 Saint-Joseph Blvd, Gatineau, QC J8Y 3X1",specialty,deli meat cheese,(None),45.4328434,-75.7333682,new,NA,NA,NA,NA,NA,2021-08-26
250,Deli Kat Cafe,"277 Sparks St, Ottawa, ON K1R 7X9",specialty,deli meat cheese,Centretown,45.4202413,-75.7037713,new,NA,NA,NA,NA,NA,2021-08-26
251,Deli Nicolas,"1100 Maloney Blvd W, Gatineau, QC J8T 6G3",specialty,deli meat cheese,(None),45.4756531,-75.6972849,new,NA,NA,NA,NA,NA,2021-08-26
252,Delightful Tastes,"8-250 Greenbank Road, Ottawa, ON K2H 1E9",specialty,bakery,Briar Green - Leslie Park,45.3402934,-75.7880089,new,NA,NA,NA,NA,NA,2021-08-26
253,Delightfully Delicious Desserts,"1355 Bakker Court, Ottawa, ON K1C 2K5",specialty,bakery,Convent Glen - Orléans Woods,45.4657273,-75.539795,new,NA,NA,NA,NA,NA,2021-08-26
254,DEPANNEUR 9 NEUF,"9 RUE THERIEN, GATINEAU, QC",convenience,regular,(None),45.4540293,-75.7520168,new,NA,NA,NA,NA,NA,2021-08-26
255,DEPANNEUR AMIGOS ENRG,"296 BOUL MALONEY E, GATINEAU, QC",convenience,regular,(None),45.4842112,-75.6449367,new,NA,NA,NA,NA,NA,2021-08-26
256,Depanneur Miron,"723 Notre Dame Rue, Embrun, ON K0A 1W1",convenience,regular,(None),45.2700628,-75.2933863,new,NA,NA,NA,NA,NA,2021-08-26
257,DEPANNEUR TACHE,"376 BOUL ALEXANDRE TACHE, GATINEAU, QC",convenience,regular,(None),45.4218749,-75.7459196,new,NA,NA,NA,NA,NA,2021-08-26
258,Desh Grocery,"103 Mann Ave, Ottawa, ON K1N 5Y8",convenience,regular,Sandy Hill,45.4211628,-75.6724142,new,NA,NA,NA,NA,NA,2021-08-26
259,Desi Food Market Orleans,"2580 St Joseph Blvd, Orleans, ON K1C 1G3",grocery,small,Orléans Village - Chateauneuf,45.4706222,-75.5251418,new,NA,NA,NA,NA,NA,2021-08-26
260,Desi Price Club,"1950 Merivale Rd Unit-13, Nepean, ON K2G 5T5",grocery,small,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,45.326052,-75.7198339,new,NA,NA,NA,NA,NA,2021-08-26
261,Di Rienzo's,"111 Beech Street, Ottawa, ON K1S 4P1",convenience,regular,West Centretown,45.4000201,-75.7120537,new,NA,NA,NA,NA,NA,2021-08-26
262,Discount Tobacco & Grocery Shop,"5646 Manotick Main Street, Manotick, ON K4M 1B3",convenience,regular,Manotick,45.2201635,-75.6768404,new,NA,NA,NA,NA,NA,2021-08-26
263,Divisoria Market,"1743 Carling Avenue, Ottawa, ON",grocery,small,Laurentian,45.3782045,-75.752689,new,NA,NA,NA,NA,NA,2021-08-26
264,Dollar Tree,"2756 Chamberland Street Unit 2, Rockland Plaza, Rockland, ON, K4K 0B2",convenience,regular,(None),45.5441947,-75.3027572,new,NA,NA,NA,NA,NA,2021-08-26
265,Dollar Tree,"Unit 8 - 3722 Innes Road, Riocan Center, Orleans, ON, K1W 0C8",convenience,regular,Chapel Hill South,45.4496516,-75.5170968,new,NA,NA,NA,NA,NA,2021-08-26
266,Dollar Tree,"Unit 2 -1021 Cyrville Rd, Riocan St Laurent Shopping Center, Ottawa, ON, K1J 7S3",convenience,regular,Overbrook - McArthur,45.4265482,-75.6371528,new,NA,NA,NA,NA,NA,2021-08-26
267,Dollar Tree,"1750 Innes Road, Silver City Center, Ottawa, ON, K1B 3K5",convenience,regular,East Industrial,45.4162282,-75.6005309,new,NA,NA,NA,NA,NA,2021-08-26
268,Dollar Tree,"1460 Merivale Rd, Loblaws Plaza, Nepean, ON, K2E 5P2",convenience,regular,Skyline - Fisher Heights,45.361929,-75.7353509,new,NA,NA,NA,NA,NA,2021-08-26
269,Dollar Tree,"Unit 2  2950 Bank Street, Blossom Pk Plaza, Ottawa (Gloucester), ON, K1T 1N8",convenience,regular,Hunt Club Upper -Blossom Park - Timbermill,45.344538,-75.622643,new,NA,NA,NA,NA,NA,2021-08-26
270,Dollar Tree,"525 West Hunt Club Road, Nepean Crossroads Center, Nepean, ON, K2G 5W5",convenience,regular,Tanglewood,45.3351046,-75.727479399999993,new,NA,NA,NA,NA,NA,2021-08-26
271,Dollar Tree,"#1-5703 Hazeldean Rd., Shoppes at Fairwinds, Stittsville, ON, K2S 0P6",convenience,regular,Stittsville,45.2854021,-75.9131451,new,NA,NA,NA,NA,NA,2021-08-26
272,Dollar Tree,"25 Landsdowne Avenue, Carleton Place Mews, Carleton Place, ON, K7C 3S9",convenience,regular,(None),45.1363362,-76.1406411,new,NA,NA,NA,NA,NA,2021-08-26
273,Dollar Tree,"2970 County Rd 43, Kemptville Crossing, Kemptville, ON, K0G 1J0",convenience,regular,(None),45.0288613,-75.6363201,new,NA,NA,NA,NA,NA,2021-08-26
274,Dollarama,"425 boul St-Joseph, Gatineau, QC, J8Y3Z8",convenience,regular,(None),45.4456609,-75.7340534,new,NA,NA,NA,NA,NA,2021-08-26
275,Dollarama,"594 Montreal Rd, Ottawa, ON, K1K0T9",convenience,regular,Overbrook - McArthur,45.4414064,-75.6442188,new,NA,NA,NA,NA,NA,2021-08-26
276,Dollarama,"1980 Ogilvie Rd, Gloucester, ON, K1J9L3",convenience,regular,Carson Grove - Carson Meadows,45.4325275,-75.6098258,new,NA,NA,NA,NA,NA,2021-08-26
277,Dollarama,"2640 Innes Rd, Ottawa, ON, K1B4Z5",convenience,regular,Blackburn Hamlet,45.4313633,-75.5623379,new,NA,NA,NA,NA,NA,2021-08-26
278,Dollarama,"1239 Donald St, Ottawa, ON, K1J8W3",convenience,regular,Overbrook - McArthur,45.4295001,-75.6398084,new,NA,NA,NA,NA,NA,2021-08-26
279,Dollarama,"305 Rideau St, Ottawa, ON, K1N 9E5",convenience,regular,Lowertown,45.429285,-75.6855887,new,NA,NA,NA,NA,NA,2021-08-26
280,Dollarama,"183 Rideau St, Ottawa, ON, K1N5X8",convenience,regular,Byward Market,45.4275353,-75.6891985,new,NA,NA,NA,NA,NA,2021-08-26
281,Dollarama,"1200 St Laurent Blvd, Ottawa, ON, K1K3B8",convenience,regular,Overbrook - McArthur,45.4219466,-75.6387057,new,NA,NA,NA,NA,NA,2021-08-26
282,Dollarama,"255 Elgin St, Ottawa, ON, K2P 1L8",convenience,regular,Centretown,45.4183701,-75.6906583,new,NA,NA,NA,NA,NA,2021-08-26
283,Dollarama,"500 Terminal Ave., Ottawa, ON, K1G0Z3",convenience,regular,East Industrial,45.4144745,-75.6471402,new,NA,NA,NA,NA,NA,2021-08-26
284,Dollarama,"1050 Somerset St W, Ottawa, ON, K1Y3C5",convenience,regular,Hintonburg - Mechanicsville,45.4065044,-75.7195173,new,NA,NA,NA,NA,NA,2021-08-26
285,Dollarama,"1910 St. Laurent Blvd, Ottawa, ON, K1G 1A4",convenience,regular,Elmvale - Canterbury,45.3990561,-75.6239131,new,NA,NA,NA,NA,NA,2021-08-26
286,Dollarama,"2277 Riverside Dr, Ottawa, ON, K1H 7X6",convenience,regular,Billings Bridge - Alta Vista,45.3856281,-75.6774777,new,NA,NA,NA,NA,NA,2021-08-26
287,Dollarama,"1670 Heron Rd, Ottawa, ON, K1V0C2",convenience,regular,Ledbury - Heron Gate - Ridgemont,45.379825,-75.644557,new,NA,NA,NA,NA,NA,2021-08-26
288,Dollarama,"2121 Carling Ave., Ottawa, ON, K2A 1H2",convenience,regular,Laurentian,45.3731497,-75.7686794,new,NA,NA,NA,NA,NA,2021-08-26
289,Dollarama,"2679 Alta Vista Dr, Ottawa, ON, K1V7T5",convenience,regular,Ledbury - Heron Gate - Ridgemont,45.372543,-75.6631,new,NA,NA,NA,NA,NA,2021-08-26
290,Dollarama,"2515 Bank St, Ottawa, ON, K1V0Y4",convenience,regular,South Keys - Greenboro West,45.3544223,-75.6451719,new,NA,NA,NA,NA,NA,2021-08-26
291,Dollarama,"1009 Daze St, Ottawa, ON, K1V 2G3",convenience,regular,South Keys - Greenboro West,45.3538452,-75.6517844,new,NA,NA,NA,NA,NA,2021-08-26
292,Dollarama,"1363 Woodroffe Ave, Nepean, ON, K2G 1V7",convenience,regular,Cityview - Crestview - Meadowlands,45.3508168,-75.7584962,new,NA,NA,NA,NA,NA,2021-08-26
293,Dollarama,"1651 Merivale Rd, Nepean, ON, K2G3K2",convenience,regular,Borden Farm - Fisher Glen,45.3502756,-75.7312492,new,NA,NA,NA,NA,NA,2021-08-26
